user,item,topk,new_topk,counterfactual,predicted_scores,replacement
10,1441,"[1441, 863, 1547, 1444, 1430, 118, 1525, 1254, 1540, 1352, 1587, 698, 133, 1055, 1229, 714, 186, 1145, 601, 1129]","[1547, 1441, 698, 1055, 863, 1444, 1430, 118, 1525, 1254, 1540, 1352, 1587, 133, 1229, 714, 186, 1145, 601, 1129]","{323, 677, 870, 744, 713, 200, 557, 49, 849, 147, 117, 917, 279, 221, 633, 922, 120, 445}","[5.0106616, 4.977965, 5.200748, 4.8647175, 4.8626504, 4.771052, 4.7666817, 4.746647, 4.7303047, 4.729032, 4.703606, 4.9908524, 4.6933694, 4.985656, 4.6571097, 4.628339, 4.601618, 4.597224, 4.590406, 4.587072]",1055
11,1547,"[1547, 1154, 698, 1055, 1114, 645, 487, 1581, 1578, 911, 1441, 643, 863, 650, 1411, 250, 516, 54, 630, 882]","[1154, 1114, 645, 911, 1411, 487, 643, 650, 250, 54, 516, 1547, 630, 882, 698, 1055, 1441, 863, 1581, 1578]","{193, 356, 453, 454, 167, 201, 685, 109, 175, 16, 401, 397, 787, 183, 152, 857, 93}","[5.42089, 5.7322965, 5.2053814, 5.200404, 5.7132797, 5.6537004, 5.521381, 5.0316772, 5.02589, 5.595515, 5.102678, 5.4677734, 5.0815926, 5.4341693, 5.524188, 5.4243975, 5.4230037, 5.423714, 5.4180264, 5.4048657]",250
12,1547,"[1547, 1441, 863, 126, 698, 1055, 1114, 1444, 1430, 645, 118, 1525, 1254, 1540, 1352, 1587, 1581, 1578, 1411, 1229]","[1441, 863, 126, 1114, 1444, 1430, 645, 118, 1525, 1254, 1540, 1352, 1587, 1411, 1229, 1547, 698, 1055, 1581, 1578]","{0, 640, 133, 142, 144, 273, 403, 150, 153, 154, 412, 31, 416, 419, 172, 182, 55, 69, 601, 89, 97, 355, 996, 234, 365}","[4.9783244, 5.3361907, 5.3071446, 5.2958145, 4.7601147, 4.7514057, 5.200587, 5.1902466, 5.179878, 5.133291, 5.1002336, 5.092209, 5.067704, 5.0583034, 5.0500884, 5.0316043, 4.5864944, 4.5807085, 5.009506, 4.982576]",1229
13,1547,"[1547, 698, 1055, 858, 49, 1581, 1578, 63, 171, 845, 316, 903, 173, 1441, 1373, 11, 863, 126, 21, 494]","[1547, 698, 1055, 1581, 858, 1578, 49, 63, 171, 845, 903, 316, 173, 1373, 11, 1441, 21, 494, 863, 126]",{115},"[4.6746182, 4.4588714, 4.4535313, 4.284029, 4.2541294, 4.2852163, 4.279423, 4.198704, 4.166338, 4.1657257, 4.127198, 4.1607533, 4.1194277, 4.0289693, 4.0864277, 4.085422, 3.996615, 3.990795, 4.0093756, 4.00536]",1581
14,270,"[270, 314, 1156, 331, 313, 188, 11, 295, 954, 611, 446, 142, 742, 500, 612, 392, 946, 536, 1552, 222]",,,,-1
15,1547,"[1547, 698, 1055, 858, 1581, 1578, 49, 63, 171, 845, 903, 316, 173, 1441, 863, 1373, 11, 126, 21, 494]","[858, 49, 63, 171, 316, 173, 1441, 863, 126, 21, 1547, 494, 1055, 698, 1581, 1578, 845, 903, 1373, 11]","{292, 266, 331, 268, 298, 746, 875, 242, 308, 343, 344, 319}","[4.183183, 3.9449568, 3.9645786, 4.46386, 3.799643, 3.7938545, 4.4299927, 4.3758926, 4.343067, 3.6775324, 3.671797, 4.3039217, 4.3033204, 4.2354264, 4.221063, 3.5974705, 3.5960896, 4.2013574, 4.187572, 4.183049]",21
16,311,"[311, 858, 298, 21, 1431, 168, 190, 946, 268, 518, 204, 517, 189, 894, 1547, 649, 801, 314, 177, 406]","[311, 298, 946, 268, 894, 314, 858, 21, 1431, 168, 190, 518, 204, 189, 517, 1547, 649, 801, 177, 406]","{131, 264, 521, 1037, 142, 656, 402, 658, 790, 407, 279, 280, 411, 416, 160, 421, 172, 557, 431, 47, 180, 57, 960, 449, 193, 195, 68, 194, 65, 71, 968, 593, 725, 215, 732, 98, 355, 233, 365, 110, 499, 124}","[5.286466, 4.693345, 4.9169254, 4.418096, 4.388421, 4.349776, 4.3315477, 4.7976007, 4.7951107, 4.289565, 4.289459, 4.270469, 4.271547, 4.7506137, 4.2602463, 4.2511034, 4.2370677, 4.694448, 4.194749, 4.18858]",314
17,1547,"[1547, 698, 1055, 1581, 1578, 845, 903, 314, 1373, 311, 481, 1156, 331, 250, 858, 1333, 655, 286, 511, 954]","[1547, 311, 698, 1055, 314, 1581, 1578, 1156, 331, 845, 903, 858, 286, 1373, 481, 250, 1333, 655, 511, 954]","{514, 646, 774, 136, 10, 1044, 788, 24, 25, 152, 548, 173, 564, 960, 842, 76, 207, 594, 215, 96, 380}","[5.07359, 4.855353, 4.8512635, 4.68124, 4.6754546, 4.566526, 4.5584793, 4.7503405, 4.48415, 4.8622503, 4.415039, 4.619214, 4.5971217, 4.384887, 4.55167, 4.334901, 4.3171544, 4.517792, 4.2898493, 4.266766]",311
18,509,"[509, 1441, 1547, 863, 659, 126, 1444, 1430, 191, 177, 858, 698, 1055, 118, 1525, 1254, 406, 517, 1540, 1352]","[1547, 1441, 863, 126, 698, 1055, 1430, 1444, 118, 1525, 1254, 406, 1540, 1352, 509, 659, 858, 191, 177, 517]","{97, 296, 213, 629, 55, 24, 733, 446}","[4.6594477, 4.9547215, 5.0790396, 4.9254565, 4.6214314, 4.916553, 4.808779, 4.8116326, 4.503975, 4.4467916, 4.573315, 4.8616996, 4.857944, 4.7185454, 4.7107444, 4.6885395, 4.6805944, 4.379359, 4.6752567, 4.6709247]",1540
19,1114,"[1114, 1441, 863, 645, 126, 1444, 1430, 1411, 516, 136, 118, 1525, 283, 1254, 1094, 406, 1540, 1352, 487, 123]","[1114, 645, 1411, 516, 136, 283, 1094, 487, 1441, 123, 863, 126, 1430, 1444, 118, 1525, 1254, 406, 1540, 1352]","{288, 545, 101, 122, 266, 107, 1069, 717, 815, 115, 52, 695, 120, 121, 986, 255}","[5.139517, 4.8129954, 4.78241, 5.079216, 4.777957, 4.66705, 4.667123, 4.949115, 4.9083495, 4.8857, 4.5754957, 4.569014, 4.853839, 4.5519605, 4.8499618, 4.541589, 4.5344234, 4.5343447, 4.8153586, 4.810721]",487
20,191,"[191, 311, 490, 173, 476, 702, 427, 509, 171, 659, 477, 494, 209, 602, 268, 298, 162, 142, 611, 1226]","[311, 173, 191, 171, 494, 209, 298, 142, 509, 490, 659, 1226, 476, 702, 427, 477, 602, 162, 268, 611]","{824, 409, 674, 325}","[4.823129, 5.013059, 4.5650005, 4.892058, 4.492278, 4.449358, 4.439545, 4.5655704, 4.73689, 4.526793, 4.3760376, 4.701589, 4.6697617, 4.335142, 4.3126335, 4.642763, 4.313278, 4.6424856, 4.28031, 4.515886]",1226
21,1547,"[1547, 311, 698, 1055, 858, 1441, 863, 126, 509, 1581, 1578, 659, 316, 1444, 1430, 99, 845, 270, 191, 903]","[509, 1441, 659, 863, 126, 1547, 99, 191, 1430, 1444, 311, 858, 698, 1055, 316, 1581, 1578, 845, 270, 903]","{66, 228, 6, 167, 175, 401, 178, 52, 406, 471, 89, 447}","[4.9542775, 4.827129, 4.7416873, 4.737264, 4.7672167, 5.0006957, 4.9705, 4.9649663, 5.026057, 4.567925, 4.5621357, 4.9853296, 4.6107273, 4.8547506, 4.858349, 4.886811, 4.448499, 4.4473033, 4.8804865, 4.4444823]",126
22,1547,"[1547, 698, 1055, 1581, 1578, 1154, 845, 903, 63, 316, 1373, 11, 481, 487, 406, 168, 113, 250, 270, 643]","[1547, 698, 1055, 1154, 1581, 1578, 845, 903, 63, 316, 487, 1373, 11, 643, 481, 406, 168, 113, 250, 270]",{143},"[5.312899, 5.097395, 5.0918984, 4.923524, 4.917731, 4.9511375, 4.804092, 4.79912, 4.761471, 4.7510443, 4.7247944, 4.723561, 4.657298, 4.744361, 4.6396947, 4.636885, 4.6322093, 4.6272497, 4.590902, 4.6891327]",1154
23,1547,"[1547, 1154, 698, 1055, 1114, 645, 487, 1581, 911, 1578, 1441, 863, 1411, 250, 516, 54, 630, 882, 1124, 903]","[1547, 698, 1055, 1578, 1441, 863, 903, 1154, 1581, 1114, 487, 645, 911, 516, 250, 54, 630, 882, 1124, 1411]","{68, 266, 202, 652, 494, 942, 19, 245, 281, 282}","[5.3897305, 4.8711324, 5.173876, 5.1677947, 4.709327, 4.648372, 4.6622686, 4.737492, 4.5897374, 4.994644, 4.928397, 4.8985896, 4.518001, 4.564863, 4.5657067, 4.562772, 4.5519567, 4.5515127, 4.532862, 4.875014]",903
24,1547,"[1547, 1441, 863, 698, 1055, 1444, 1430, 118, 1525, 1254, 406, 1540, 1352, 1581, 1578, 1587, 1229, 714, 845, 1145]","[1441, 863, 1444, 1430, 118, 1525, 1254, 406, 1540, 1352, 1587, 1229, 714, 1145, 1547, 698, 1055, 1581, 1578, 845]","{517, 519, 8, 10, 523, 14, 24, 27, 545, 38, 41, 47, 54, 566, 68, 69, 1092, 1099, 1104, 593, 81, 1107, 1108, 600, 602, 604, 95, 609, 105, 618, 117, 631, 120, 125, 128, 130, 135, 652, 653, 655, 656, 146, 661, 168, 172, 174, 175, 179, 185, 699, 189, 702, 194, 195, 198, 203, 207, 720, 214, 731, 732, 742, 233, 234, 239, 283, 284, 285, 286, 820, 840, 841, 408, 920, 421, 433, 954, 446, 482, 496, 499, 1012, 511}","[5.065865, 5.482001, 5.452157, 4.849072, 4.8423944, 5.336052, 5.3338256, 5.2452326, 5.2380066, 5.220163, 5.211346, 5.203354, 5.202547, 4.674971, 4.6692085, 5.1766543, 5.128354, 5.099534, 4.5554175, 5.068537]",1145
25,1441,"[1441, 863, 1547, 1114, 1444, 1430, 659, 645, 118, 911, 1525, 1254, 406, 1540, 1352, 191, 642, 1587, 698, 1055]","[1547, 698, 1055, 1441, 1114, 863, 645, 911, 1430, 1444, 118, 1525, 1254, 406, 1352, 1540, 1587, 659, 642, 191]","{32, 1121, 226, 67, 292, 131, 1051, 169, 810, 234, 240, 916, 150, 759, 249, 251, 1117}","[4.699332, 4.6689725, 4.925421, 4.6822867, 4.55339, 4.554587, 4.368558, 4.623109, 4.4620605, 4.5635853, 4.4553533, 4.438137, 4.4296303, 4.418242, 4.4205213, 4.24759, 4.3449807, 4.3915443, 4.7100153, 4.7041154]",1055
26,1547,"[1547, 698, 1055, 1441, 863, 126, 1581, 1578, 1444, 1430, 845, 903, 63, 316, 118, 1525, 1154, 1373, 11, 1254]","[1547, 698, 1055, 1154, 1581, 1578, 1441, 863, 126, 845, 903, 63, 316, 1373, 11, 1430, 1444, 118, 1525, 1254]","{249, 267}","[4.965006, 4.7488084, 4.7435617, 4.5054154, 4.476047, 4.4732556, 4.573143, 4.5673504, 4.359474, 4.35997, 4.4556813, 4.4507837, 4.4137955, 4.4028993, 4.2691355, 4.2614393, 4.593036, 4.3764577, 4.3757486, 4.2474837]",1154
27,659,"[659, 1547, 1441, 863, 191, 858, 177, 1444, 1430, 517, 698, 1055, 491, 406, 118, 1582, 1525, 355, 1254, 1540]","[659, 191, 177, 1441, 517, 491, 863, 406, 1582, 355, 1444, 1430, 858, 118, 1525, 1254, 1540, 1547, 698, 1055]","{1056, 509, 99, 742, 11, 365, 893, 431, 309, 183, 88, 601, 152, 286, 31}","[5.089274, 4.565951, 4.851238, 4.8208017, 4.9720774, 4.6301594, 4.9150925, 4.7052946, 4.702005, 4.848979, 4.3502326, 4.3411746, 4.8314424, 4.8111234, 4.6138897, 4.7704372, 4.6072583, 4.7514853, 4.589347, 4.5723157]",1540
28,1547,"[1547, 1114, 1154, 645, 698, 1055, 911, 1441, 863, 1411, 516, 487, 136, 1581, 1578, 426, 283, 1094, 1444, 1430]","[1441, 1547, 863, 1114, 645, 1444, 1430, 911, 698, 1411, 1055, 516, 136, 426, 283, 1094, 1154, 1578, 487, 1581]","{456, 286}","[4.841999, 4.80821, 4.4981546, 4.7478967, 4.6286, 4.61719, 4.6891665, 4.8577404, 4.8280044, 4.6179543, 4.5761714, 4.290149, 4.5539217, 4.2730927, 4.4492793, 4.5225916, 4.520152, 4.519761, 4.7117996, 4.7086368]",1430
29,1547,"[1547, 698, 1055, 858, 1581, 1578, 63, 316, 845, 903, 1373, 11, 21, 1431, 406, 113, 250, 1333, 518, 204]","[858, 63, 1547, 316, 21, 698, 1055, 1431, 204, 518, 1581, 1578, 845, 903, 1373, 11, 406, 113, 250, 1333]","{1026, 397, 14, 401, 23, 409, 27, 160, 1056, 416, 675, 296, 681, 49, 180, 566, 311, 190, 192, 449, 196, 70, 203, 78, 594, 595, 341, 95, 480, 481, 224, 735, 230, 494, 499, 120, 378, 381, 127}","[4.943271, 4.72759, 4.72211, 5.0248766, 4.5537076, 4.5479293, 4.943943, 4.872585, 4.4343886, 4.4293184, 4.3549886, 4.3537745, 4.7500024, 4.7208586, 4.270229, 4.2626724, 4.257338, 4.2057366, 4.622497, 4.6234584]",63
