user,item,topk,new_topk,counterfactual,predicted_scores,replacement
10,1441,"[1441, 863, 1547, 1444, 1430, 118, 1525, 1254, 1540, 1352, 1587, 698, 133, 1055, 1229, 714, 186, 1145, 601, 1129, 846, 283, 652, 1114, 486, 1546, 1581, 472, 1578, 482, 179, 300, 1370, 342, 478, 645, 477, 168, 113, 177, 1582, 355, 88, 639, 22, 1576, 911, 655, 1496, 845]","[1441, 863, 1547, 1114, 1444, 1430, 645, 118, 1525, 911, 1254, 698, 1055, 1540, 1352, 1587, 133, 1229, 714, 186, 1145, 601, 1129, 846, 283, 1581, 652, 1578, 486, 1546, 472, 482, 179, 300, 477, 1370, 342, 478, 168, 845, 113, 177, 355, 1582, 88, 639, 22, 1576, 655, 1496]","{869, 969, 713, 297, 239, 670}","[5.108294, 5.0791407, 5.053428, 4.9623523, 4.960489, 4.8722286, 4.864318, 4.8470764, 4.8304253, 4.8294616, 4.803727, 4.8389993, 4.7898817, 4.83372, 4.754643, 4.7260375, 4.6991277, 4.6948633, 4.6891184, 4.684762, 4.6736083, 4.6730785, 4.6628075, 4.9814262, 4.6317945, 4.6290936, 4.6652594, 4.6188035, 4.6594677, 4.6110153, 4.593181, 4.582024, 4.5793486, 4.5779586, 4.5764265, 4.9208107, 4.580106, 4.5488, 4.5457754, 4.5438185, 4.5359926, 4.5401316, 4.5326533, 4.528072, 4.5279512, 4.527501, 4.860516, 4.51458, 4.5116553, 4.545842]",1114
11,1547,"[1547, 1154, 698, 1055, 1114, 645, 487, 1581, 1578, 911, 1441, 643, 863, 650, 1411, 250, 516, 54, 630, 882, 845, 903, 1124, 481, 526, 136, 63, 1181, 1444, 1430, 316, 600, 426, 283, 255, 1094, 1373, 11, 41, 519, 123, 97, 118, 176, 1525, 430, 406, 1254, 168, 520]","[1547, 698, 1055, 1154, 1581, 1114, 1578, 487, 645, 1441, 643, 863, 845, 911, 903, 650, 250, 516, 54, 630, 63, 882, 316, 1124, 1411, 481, 526, 1373, 11, 1181, 1444, 1430, 600, 255, 136, 41, 519, 406, 168, 426, 283, 1094, 97, 176, 118, 1525, 123, 1254, 430, 520]",{365},"[5.648526, 5.420109, 5.4327273, 5.4272995, 5.2552004, 5.1957226, 5.2114024, 5.258994, 5.2532, 5.1369963, 5.185459, 5.15796, 5.1529417, 5.1242623, 5.0655007, 5.114639, 5.113689, 5.1134753, 5.1001563, 5.095066, 5.1397457, 5.134521, 5.0835543, 5.0645814, 5.060857, 5.001903, 5.0972447, 5.0424, 5.0395174, 5.0368834, 5.087346, 5.0231266, 4.971747, 4.9701715, 5.0200295, 4.966308, 5.060196, 5.05966, 5.000314, 4.978539, 4.9276485, 4.949705, 4.946031, 4.9474854, 4.9414825, 4.8858595, 4.9769382, 4.922844, 4.9725714, 4.8694916]",1581
12,1547,"[1547, 1441, 863, 126, 698, 1055, 1114, 1444, 1430, 645, 118, 1525, 1254, 1540, 1352, 1587, 1581, 1578, 1411, 1229, 1154, 714, 136, 186, 1145, 1129, 845, 426, 283, 903, 846, 1094, 652, 487, 63, 486, 1546, 316, 472, 255, 482, 1181, 1373, 11, 430, 179, 300, 1370, 342, 478]","[1547, 1441, 863, 126, 1114, 1444, 1430, 698, 645, 1055, 118, 1525, 1254, 1540, 1352, 1411, 1587, 1581, 1154, 1578, 136, 1229, 283, 426, 714, 1094, 186, 1145, 487, 1129, 846, 845, 255, 903, 1181, 652, 430, 486, 1546, 63, 472, 316, 482, 179, 1373, 11, 300, 1370, 342, 478]",{412},"[5.1503053, 5.085027, 5.054979, 5.0483756, 4.934441, 4.9287906, 4.991248, 4.9390855, 4.9361916, 4.9306397, 4.8480687, 4.841051, 4.8229175, 4.8063135, 4.805302, 4.7796164, 4.760729, 4.754935, 4.8011513, 4.731262, 4.7567253, 4.702773, 4.7372932, 4.6757417, 4.6715965, 4.661487, 4.6405096, 4.706731, 4.715488, 4.636012, 4.6503425, 4.7014227, 4.630597, 4.666884, 4.598215, 4.606356, 4.6058292, 4.588217, 4.592832, 4.638224, 4.5849285, 4.633333, 4.5616865, 4.5609083, 4.6216235, 4.569786, 4.5553393, 4.5551887, 4.5547366, 4.5530066]",1114
13,1547,"[1547, 698, 1055, 858, 49, 1581, 1578, 63, 171, 845, 316, 903, 173, 1441, 1373, 11, 863, 126, 21, 494, 481, 1431, 406, 168, 113, 250, 190, 509, 311, 1444, 1430, 1333, 97, 655, 518, 204, 659, 193, 1156, 517, 189, 511, 180, 649, 172, 954, 801, 496, 946, 601]","[1547, 698, 1055, 1581, 858, 1578, 49, 63, 171, 845, 903, 316, 173, 1373, 11, 1441, 481, 21, 494, 406, 168, 863, 113, 126, 250, 1431, 1333, 190, 97, 655, 311, 1156, 511, 1444, 518, 204, 1430, 172, 954, 193, 496, 601, 517, 189, 509, 180, 649, 801, 946, 659]",{115},"[4.6746182, 4.4588714, 4.4535313, 4.284029, 4.2541294, 4.2852163, 4.279423, 4.198704, 4.166338, 4.1657257, 4.127198, 4.1607533, 4.1194277, 4.0289693, 4.0864277, 4.085422, 3.996615, 3.990795, 4.0093756, 4.00536, 4.019653, 3.9802587, 4.0040646, 3.9985995, 3.9938936, 3.988486, 3.924064, 3.8482265, 3.9088058, 3.8830276, 3.8779979, 3.9371824, 3.9223657, 3.9223478, 3.8814945, 3.8809304, 3.811624, 3.870161, 3.900191, 3.8571918, 3.8566551, 3.894909, 3.8445992, 3.8420312, 3.8740232, 3.870808, 3.8279502, 3.8650315, 3.818417, 3.8578947]",1581
14,270,"[270, 314, 1156, 331, 313, 188, 11, 295, 954, 611, 446, 142, 742, 500, 612, 392, 946, 536, 1552, 222, 1140, 1139, 1092, 116, 172, 1380, 1459, 628, 427, 1207, 890, 95, 14, 296, 1177, 173, 82, 168, 1054, 432, 1159, 1066, 165, 495, 477, 146, 476, 209, 7, 6]","[270, 314, 1156, 331, 173, 313, 188, 11, 295, 954, 611, 446, 142, 742, 500, 612, 392, 946, 536, 1552, 222, 1140, 1139, 1092, 172, 1380, 116, 1459, 628, 427, 1207, 890, 95, 14, 296, 1177, 168, 82, 1054, 432, 1159, 1066, 165, 495, 477, 476, 146, 209, 6, 7]",{225},"[5.3787813, 5.312693, 5.1842494, 5.1684976, 5.046652, 5.016899, 5.0033193, 5.00313, 4.9772725, 4.9356346, 4.932544, 4.8998528, 4.8945575, 4.8715463, 4.857713, 4.843578, 4.8416023, 4.816491, 4.8145823, 4.8114276, 4.8078046, 4.8050475, 4.80021, 4.7917957, 4.7930284, 4.7919044, 4.772722, 4.759439, 4.7494516, 4.7418175, 4.726624, 4.7201953, 4.7165627, 4.7154055, 4.7090054, 5.0644484, 4.677052, 4.6804214, 4.6736455, 4.6714497, 4.663094, 4.655978, 4.649979, 4.646493, 4.6456065, 4.6344714, 4.6346045, 4.6319127, 4.609339, 4.617899]",173
15,1547,"[1547, 698, 1055, 858, 1581, 1578, 49, 63, 171, 845, 903, 316, 173, 1441, 863, 1373, 11, 126, 21, 494, 481, 1431, 406, 168, 113, 250, 1444, 1430, 509, 190, 1333, 311, 659, 97, 655, 518, 204, 1156, 511, 193, 517, 118, 189, 1525, 172, 954, 180, 513, 649, 496]","[1547, 698, 1055, 858, 49, 63, 171, 1581, 316, 173, 1578, 1441, 21, 845, 509, 494, 903, 863, 126, 1431, 659, 1373, 11, 190, 311, 518, 204, 1430, 1444, 193, 481, 517, 189, 406, 180, 649, 168, 113, 250, 118, 1333, 1525, 655, 97, 1156, 511, 172, 954, 513, 496]",{292},"[4.587777, 4.3701816, 4.3673596, 4.354157, 4.1985383, 4.192745, 4.3232145, 4.2680397, 4.2356634, 4.0787888, 4.074581, 4.1966124, 4.195742, 4.0936437, 4.066723, 4.0002556, 3.9982572, 4.059129, 4.0787907, 4.07486, 3.9322453, 4.052637, 3.9150412, 3.9108388, 3.9062357, 3.898889, 3.947702, 3.9489205, 4.076108, 3.9933574, 3.8510106, 3.9782965, 4.035599, 3.8345795, 3.835435, 3.9512799, 3.949977, 3.8122435, 3.8085494, 3.9396498, 3.9281461, 3.8598125, 3.9265413, 3.8496673, 3.786803, 3.7836204, 3.9140403, 3.7790463, 3.91097, 3.7786806]",49
16,311,"[311, 858, 298, 21, 1431, 168, 190, 946, 268, 518, 204, 517, 189, 894, 1547, 649, 801, 314, 177, 406, 308, 509, 832, 116, 120, 928, 427, 198, 949, 957, 1552, 222, 390, 491, 481, 485, 270, 257, 192, 698, 525, 1055, 498, 326, 1237, 143, 611, 1521, 56, 229]","[311, 858, 298, 21, 946, 268, 1431, 894, 168, 190, 314, 518, 204, 308, 517, 189, 116, 120, 1547, 649, 427, 801, 1552, 390, 177, 406, 270, 509, 257, 832, 928, 498, 198, 949, 326, 611, 957, 1521, 229, 222, 491, 481, 485, 192, 698, 525, 1055, 1237, 143, 56]","{57, 98, 499, 110}","[5.1051006, 4.8989363, 4.7355623, 4.624107, 4.594719, 4.556071, 4.5381374, 4.616004, 4.61359, 4.496348, 4.495756, 4.4735966, 4.473108, 4.568972, 4.4589286, 4.4571095, 4.4426985, 4.511838, 4.4010763, 4.394345, 4.4915843, 4.3758183, 4.3630247, 4.468523, 4.460224, 4.3467546, 4.448952, 4.3381248, 4.333781, 4.3212667, 4.418301, 4.3115163, 4.4150295, 4.307365, 4.296146, 4.2934194, 4.3768983, 4.3666997, 4.2586346, 4.2581067, 4.252789, 4.238344, 4.3439326, 4.330863, 4.223275, 4.219609, 4.3248973, 4.3208447, 4.2121778, 4.314142]",946
17,1547,"[1547, 698, 1055, 1581, 1578, 845, 903, 314, 1373, 311, 481, 1156, 331, 250, 858, 1333, 655, 286, 511, 954, 513, 601, 112, 1255, 518, 295, 485, 169, 949, 482, 189, 1246, 222, 300, 526, 478, 611, 446, 355, 610, 198, 636, 1011, 521, 742, 1441, 1351, 809, 500, 612]","[1547, 698, 1055, 314, 1581, 1578, 845, 903, 1156, 331, 311, 1373, 286, 481, 250, 295, 1333, 655, 611, 446, 511, 858, 954, 513, 742, 601, 112, 1255, 500, 518, 612, 169, 485, 949, 482, 189, 1246, 222, 300, 526, 478, 355, 610, 198, 636, 1011, 521, 1441, 1351, 809]","{557, 24, 249, 122, 380, 216}","[5.2732515, 5.055967, 5.0511374, 4.8822155, 4.876425, 4.763628, 4.7583575, 4.885968, 4.684031, 4.7244077, 4.616122, 4.749497, 4.732902, 4.5859456, 4.4811234, 4.5347857, 4.518584, 4.655633, 4.4917836, 4.467803, 4.4640427, 4.4549127, 4.451698, 4.438835, 4.4359813, 4.5678325, 4.419155, 4.4199414, 4.4154806, 4.4067845, 4.3905945, 4.3843603, 4.3836393, 4.378725, 4.3670263, 4.364089, 4.5004425, 4.4973283, 4.353501, 4.3513894, 4.3465066, 4.3417506, 4.3415513, 4.325262, 4.4603243, 4.315908, 4.3032885, 4.298301, 4.436891, 4.431594]",314
18,509,"[509, 1441, 1547, 863, 659, 126, 1444, 1430, 191, 177, 858, 698, 1055, 118, 1525, 1254, 406, 517, 1540, 1352, 491, 1587, 133, 1582, 1229, 311, 714, 1581, 44, 1578, 186, 1145, 523, 1129, 846, 168, 283, 652, 182, 477, 486, 1546, 198, 494, 482, 476, 528, 179, 845, 1431]","[1547, 1441, 863, 126, 509, 659, 1444, 1430, 698, 1055, 191, 858, 118, 1525, 177, 1254, 406, 1540, 1352, 1587, 133, 517, 491, 1581, 1229, 1578, 714, 311, 1582, 186, 1145, 1129, 846, 283, 44, 652, 523, 845, 486, 1546, 168, 482, 494, 182, 179, 477, 1431, 198, 476, 528]",{97},"[4.7495646, 4.795545, 4.831307, 4.76462, 4.7111425, 4.758238, 4.649604, 4.6480064, 4.5940976, 4.5371714, 4.5730667, 4.615139, 4.6102977, 4.5577097, 4.55157, 4.532478, 4.5236397, 4.468795, 4.5156507, 4.514863, 4.4535103, 4.488953, 4.476631, 4.392249, 4.4403167, 4.409478, 4.411825, 4.4414163, 4.3418617, 4.4356227, 4.3847804, 4.382115, 4.326498, 4.370492, 4.3608613, 4.3095956, 4.3595924, 4.339627, 4.2833047, 4.27465, 4.3170414, 4.3163476, 4.252439, 4.294159, 4.294406, 4.2367353, 4.2315636, 4.278888, 4.3220086, 4.269028]",126
19,1114,"[1114, 1441, 863, 645, 126, 1444, 1430, 1411, 516, 136, 118, 1525, 283, 1254, 1094, 406, 1540, 1352, 487, 123, 1587, 133, 1181, 1229, 520, 531, 714, 605, 1174, 186, 1145, 601, 1547, 1129, 613, 846, 1292, 176, 652, 486, 1546, 472, 482, 915, 196, 179, 1370, 342, 478, 267]","[1441, 863, 126, 1114, 1444, 1430, 645, 118, 1525, 1254, 406, 1540, 1352, 1411, 1587, 133, 516, 1229, 136, 714, 283, 1094, 186, 1145, 601, 1547, 1129, 487, 846, 123, 652, 1181, 486, 1546, 472, 520, 482, 531, 179, 605, 1370, 342, 478, 1174, 613, 1292, 176, 915, 196, 267]","{581, 453, 1064, 713, 394}","[4.7031856, 4.8135543, 4.783432, 4.6430445, 4.7763715, 4.6676126, 4.6639853, 4.5128202, 4.472012, 4.4495897, 4.576521, 4.5695777, 4.417366, 4.5514507, 4.4136095, 4.5432568, 4.534177, 4.533835, 4.3790255, 4.3750834, 4.5074787, 4.495395, 4.3455215, 4.4599295, 4.316542, 4.299152, 4.430759, 4.2862897, 4.2693396, 4.4035864, 4.400123, 4.3934, 4.390067, 4.3890734, 4.247695, 4.378868, 4.2364683, 4.228164, 4.3583226, 4.335854, 4.334355, 4.3213263, 4.313752, 4.1768813, 4.1688275, 4.2977567, 4.283641, 4.2823186, 4.2810564, 4.142176]",1444
