user,item,topk,new_topk,counterfactual,predicted_scores,replacement
10,1441,"[1441, 863, 1547, 1444, 1430, 118, 1525, 1254, 1540, 1352, 1587, 698, 133, 1055, 1229, 714, 186, 1145, 601, 1129, 846, 283, 652, 1114, 486, 1546, 1581, 472, 1578, 482, 179, 300, 1370, 342, 478, 645, 477, 168, 113, 177, 1582, 355, 88, 639, 22, 1576, 911, 655, 1496, 845]","[1441, 863, 1114, 1547, 645, 1444, 1430, 911, 118, 1525, 1254, 698, 1540, 1352, 1055, 1587, 133, 1229, 714, 186, 1145, 601, 1129, 846, 283, 652, 1581, 1578, 486, 1546, 472, 482, 179, 477, 300, 1370, 342, 478, 168, 113, 177, 355, 845, 1582, 88, 639, 22, 1576, 655, 1496]","{257, 869, 969, 713, 297, 239, 980, 670}","[5.1052184, 5.076356, 5.044846, 4.9592767, 4.9574533, 4.869443, 4.8612423, 4.844228, 4.827594, 4.826613, 4.8008957, 4.830096, 4.7866497, 4.824803, 4.7515793, 4.7229557, 4.696054, 4.691787, 4.6860456, 4.6816816, 4.6705317, 4.6699877, 4.661763, 5.046322, 4.6288986, 4.626017, 4.6563478, 4.6162004, 4.650557, 4.608345, 4.5901456, 4.5793447, 4.576563, 4.5749235, 4.5733533, 4.98566, 4.580138, 4.5456185, 4.5426936, 4.540797, 4.532917, 4.538429, 4.529732, 4.5249853, 4.52488, 4.5246687, 4.9250627, 4.51129, 4.5088067, 4.536926]",645
11,1547,"[1547, 1154, 698, 1055, 1114, 645, 487, 1581, 1578, 911, 1441, 643, 863, 650, 1411, 250, 516, 54, 630, 882, 845, 903, 1124, 481, 526, 136, 63, 1181, 1444, 1430, 316, 600, 426, 283, 255, 1094, 1373, 11, 41, 519, 123, 97, 118, 176, 1525, 430, 406, 1254, 168, 520]","[1114, 645, 911, 1411, 136, 426, 283, 1094, 123, 1441, 430, 863, 520, 1154, 1547, 1430, 1444, 118, 487, 1525, 1254, 643, 698, 1055, 650, 250, 516, 54, 630, 882, 1124, 481, 526, 1181, 600, 255, 41, 519, 1581, 1578, 97, 176, 845, 903, 63, 316, 1373, 11, 406, 168]","{257, 521, 397, 16, 401, 152, 153, 167, 684, 174, 431, 175, 689, 183, 193, 449, 201, 203, 207, 208, 857, 988, 991, 95, 356, 228, 104, 873, 116}","[5.363189, 5.422108, 5.1478424, 5.1434298, 5.819244, 5.7522945, 5.2122164, 4.974122, 4.96834, 5.6933136, 5.452337, 5.1597853, 5.4422584, 5.124736, 5.6234007, 5.116573, 5.1140003, 5.1132917, 5.1036596, 5.095626, 4.853744, 4.8506403, 5.0829697, 5.0677996, 5.064423, 5.560287, 4.8109174, 5.0432286, 5.30639, 5.3118773, 4.800521, 5.0250826, 5.527794, 5.5262513, 5.022924, 5.5229273, 4.7763133, 4.7721777, 5.0008955, 4.979301, 5.4838195, 4.9563646, 5.2353435, 4.954041, 5.2083526, 5.444233, 4.6917434, 5.195626, 4.6869006, 5.4250927]",520
12,1547,"[1547, 1441, 863, 126, 698, 1055, 1114, 1444, 1430, 645, 118, 1525, 1254, 1540, 1352, 1587, 1581, 1578, 1411, 1229, 1154, 714, 136, 186, 1145, 1129, 845, 426, 283, 903, 846, 1094, 652, 487, 63, 486, 1546, 316, 472, 255, 482, 1181, 1373, 11, 430, 179, 300, 1370, 342, 478]","[1114, 645, 1441, 863, 126, 1411, 1444, 136, 1430, 283, 426, 1094, 487, 118, 1525, 255, 1181, 430, 1547, 1254, 1540, 1352, 1587, 1229, 714, 186, 1145, 1129, 846, 652, 1154, 1546, 698, 1055, 486, 472, 482, 179, 342, 1370, 478, 300, 1581, 1578, 845, 903, 63, 316, 11, 1373]","{0, 520, 650, 142, 143, 144, 273, 526, 403, 153, 154, 412, 416, 419, 172, 54, 182, 707, 69, 94, 97, 355, 996, 229, 234, 365, 383}","[4.949329, 5.212152, 5.1821933, 5.1717453, 4.73146, 4.7223697, 5.3236613, 5.066207, 5.0556664, 5.2564664, 4.9752803, 4.9681697, 4.945011, 4.934419, 4.9273953, 4.9077196, 4.557792, 4.552007, 5.1337643, 4.8585467, 4.7530236, 4.8298965, 5.0651026, 4.803185, 4.798711, 4.7886186, 4.4377975, 5.0338306, 5.034402, 4.4295816, 4.7774568, 5.029203, 4.757591, 4.995102, 4.394367, 4.7199554, 4.7329416, 4.384247, 4.71441, 4.9652467, 4.703674, 4.960714, 4.355253, 4.358019, 4.9508686, 4.6968336, 4.6790414, 4.6823936, 4.6845117, 4.6802816]",430
13,1547,"[1547, 698, 1055, 858, 49, 1581, 1578, 63, 171, 845, 316, 903, 173, 1441, 1373, 11, 863, 126, 21, 494, 481, 1431, 406, 168, 113, 250, 190, 509, 311, 1444, 1430, 1333, 97, 655, 518, 204, 659, 193, 1156, 517, 189, 511, 180, 649, 172, 954, 801, 496, 946, 601]","[1547, 698, 1055, 1581, 858, 1578, 49, 63, 171, 845, 903, 316, 173, 1373, 11, 1441, 481, 21, 494, 406, 168, 863, 113, 126, 250, 1431, 1333, 190, 97, 655, 311, 1156, 511, 1444, 518, 204, 1430, 172, 954, 193, 496, 601, 517, 189, 509, 180, 649, 801, 946, 659]",{115},"[4.6746182, 4.4588714, 4.4535313, 4.284029, 4.2541294, 4.2852163, 4.279423, 4.198704, 4.166338, 4.1657257, 4.127198, 4.1607533, 4.1194277, 4.0289693, 4.0864277, 4.085422, 3.996615, 3.990795, 4.0093756, 4.00536, 4.019653, 3.9802587, 4.0040646, 3.9985995, 3.9938936, 3.988486, 3.924064, 3.8482265, 3.9088058, 3.8830276, 3.8779979, 3.9371824, 3.9223657, 3.9223478, 3.8814945, 3.8809304, 3.811624, 3.870161, 3.900191, 3.8571918, 3.8566551, 3.894909, 3.8445992, 3.8420312, 3.8740232, 3.870808, 3.8279502, 3.8650315, 3.818417, 3.8578947]",1581
14,270,"[270, 314, 1156, 331, 313, 188, 11, 295, 954, 611, 446, 142, 742, 500, 612, 392, 946, 536, 1552, 222, 1140, 1139, 1092, 116, 172, 1380, 1459, 628, 427, 1207, 890, 95, 14, 296, 1177, 173, 82, 168, 1054, 432, 1159, 1066, 165, 495, 477, 146, 476, 209, 7, 6]","[270, 314, 173, 1156, 331, 313, 188, 295, 11, 954, 611, 446, 142, 742, 500, 612, 392, 946, 536, 1552, 222, 1140, 1139, 1092, 172, 1380, 116, 1459, 628, 427, 1207, 890, 95, 14, 296, 1177, 168, 82, 1054, 432, 1159, 1066, 165, 495, 477, 476, 146, 209, 6, 7]","{225, 548}","[5.380443, 5.310292, 5.187003, 5.171032, 5.0479255, 5.0196557, 5.005285, 5.005703, 4.9798408, 4.9381895, 4.9351044, 4.9011846, 4.896121, 4.8735695, 4.858232, 4.8460903, 4.8429055, 4.8186145, 4.8173523, 4.8131557, 4.8103547, 4.8077335, 4.8027782, 4.7934976, 4.795575, 4.7944736, 4.7749233, 4.7619834, 4.7518206, 4.744388, 4.7291894, 4.7227454, 4.7191124, 4.717709, 4.711278, 5.2934775, 4.6766043, 4.6824813, 4.6761136, 4.673535, 4.665609, 4.658276, 4.6525083, 4.6490216, 4.648156, 4.634825, 4.6356726, 4.634448, 4.6046576, 4.6204495]",173
15,1547,"[1547, 698, 1055, 858, 1581, 1578, 49, 63, 171, 845, 903, 316, 173, 1441, 863, 1373, 11, 126, 21, 494, 481, 1431, 406, 168, 113, 250, 1444, 1430, 509, 190, 1333, 311, 659, 97, 655, 518, 204, 1156, 511, 193, 517, 118, 189, 1525, 172, 954, 180, 513, 649, 496]","[509, 1441, 659, 863, 126, 1547, 1430, 1444, 118, 1525, 858, 49, 1055, 698, 63, 171, 316, 173, 1581, 1578, 21, 494, 1431, 845, 903, 190, 311, 518, 11, 1373, 204, 193, 517, 189, 180, 649, 481, 406, 168, 113, 250, 1333, 97, 655, 1156, 511, 172, 954, 496, 513]","{338, 343, 344, 345, 319}","[4.400394, 4.164594, 4.1783175, 4.2103605, 4.0145874, 4.008796, 4.180499, 4.1259403, 4.093031, 3.893552, 3.8855376, 4.053479, 4.0443234, 4.4736056, 4.454815, 3.8112118, 3.8128407, 4.4398847, 3.936848, 3.9322765, 3.7433503, 3.915309, 3.7273214, 3.721461, 3.718757, 3.7039387, 4.327664, 4.3351912, 4.506333, 3.851151, 3.6619658, 3.8363883, 4.4619474, 3.6496577, 3.6446977, 3.81367, 3.8086076, 3.628605, 3.6207461, 3.7991188, 3.7846932, 4.2479043, 3.78465, 4.229629, 3.6017632, 3.5959306, 3.7710495, 3.5894935, 3.7694366, 3.592989]",863
16,311,"[311, 858, 298, 21, 1431, 168, 190, 946, 268, 518, 204, 517, 189, 894, 1547, 649, 801, 314, 177, 406, 308, 509, 832, 116, 120, 928, 427, 198, 949, 957, 1552, 222, 390, 491, 481, 485, 270, 257, 192, 698, 525, 1055, 498, 326, 1237, 143, 611, 1521, 56, 229]","[311, 298, 946, 268, 894, 314, 858, 308, 116, 120, 427, 1552, 390, 270, 257, 498, 326, 611, 1521, 229, 21, 1431, 168, 190, 518, 204, 189, 517, 1547, 649, 801, 177, 406, 509, 832, 928, 198, 949, 957, 222, 491, 481, 485, 192, 698, 525, 1055, 1237, 143, 56]","{131, 264, 521, 1037, 142, 656, 402, 658, 790, 407, 279, 280, 411, 416, 160, 421, 172, 557, 431, 47, 180, 57, 960, 449, 193, 195, 68, 194, 65, 71, 968, 593, 725, 215, 732, 98, 355, 233, 365, 110, 499, 124}","[5.286466, 4.693345, 4.9169254, 4.418096, 4.388421, 4.349776, 4.3315477, 4.7976007, 4.7951107, 4.289565, 4.289459, 4.270469, 4.271547, 4.7506137, 4.2602463, 4.2511034, 4.2370677, 4.694448, 4.194749, 4.18858, 4.6696324, 4.1700597, 4.1573815, 4.652235, 4.6484737, 4.1404066, 4.62965, 4.1329346, 4.1276946, 4.1149387, 4.5999346, 4.108348, 4.596497, 4.1013517, 4.0903306, 4.0877256, 4.5580373, 4.548527, 4.0530825, 4.0525017, 4.046455, 4.0314727, 4.5255127, 4.512551, 4.017204, 4.014209, 4.507588, 4.5020456, 4.0056057, 4.495637]",314
17,1547,"[1547, 698, 1055, 1581, 1578, 845, 903, 314, 1373, 311, 481, 1156, 331, 250, 858, 1333, 655, 286, 511, 954, 513, 601, 112, 1255, 518, 295, 485, 169, 949, 482, 189, 1246, 222, 300, 526, 478, 611, 446, 355, 610, 198, 636, 1011, 521, 742, 1441, 1351, 809, 500, 612]","[1547, 311, 698, 1055, 314, 1581, 1578, 1156, 331, 845, 903, 858, 286, 1373, 295, 481, 250, 611, 446, 1333, 742, 655, 500, 511, 612, 954, 513, 601, 112, 1255, 518, 169, 485, 949, 482, 189, 1246, 222, 300, 526, 478, 355, 610, 198, 636, 1011, 521, 1441, 1351, 809]","{514, 646, 774, 136, 10, 1044, 788, 24, 25, 152, 548, 173, 564, 960, 842, 76, 207, 594, 215, 96, 380}","[5.07359, 4.855353, 4.8512635, 4.68124, 4.6754546, 4.566526, 4.5584793, 4.7503405, 4.48415, 4.8622503, 4.415039, 4.619214, 4.5971217, 4.384887, 4.55167, 4.334901, 4.3171544, 4.517792, 4.2898493, 4.266766, 4.2630506, 4.2538924, 4.2501407, 4.237273, 4.2321424, 4.432275, 4.215886, 4.2182765, 4.2142725, 4.205576, 4.188773, 4.184176, 4.1784706, 4.1775613, 4.166243, 4.162805, 4.3649726, 4.361478, 4.1523724, 4.1503954, 4.14375, 4.1410084, 4.1387405, 4.123241, 4.325616, 4.11518, 4.102693, 4.0973268, 4.299577, 4.28831]",311
18,509,"[509, 1441, 1547, 863, 659, 126, 1444, 1430, 191, 177, 858, 698, 1055, 118, 1525, 1254, 406, 517, 1540, 1352, 491, 1587, 133, 1582, 1229, 311, 714, 1581, 44, 1578, 186, 1145, 523, 1129, 846, 168, 283, 652, 182, 477, 486, 1546, 198, 494, 482, 476, 528, 179, 845, 1431]","[1547, 698, 1055, 858, 1581, 1578, 1441, 845, 863, 126, 1444, 1430, 311, 509, 494, 1431, 659, 1525, 118, 1254, 406, 1540, 1352, 1587, 191, 133, 1229, 177, 714, 1145, 186, 846, 1129, 283, 517, 652, 491, 1546, 486, 482, 179, 1582, 44, 523, 168, 182, 477, 198, 476, 528]","{259, 4, 6, 134, 24, 167, 296, 430, 441, 446, 208, 213, 215, 733, 96, 97, 230, 244, 119, 249}","[4.4504333, 4.6291246, 5.0999565, 4.5814886, 4.4119654, 4.580055, 4.4831796, 4.4810095, 4.297354, 4.2377243, 4.720014, 4.8805437, 4.8795786, 4.3745766, 4.385144, 4.351583, 4.342351, 4.169683, 4.3369074, 4.333968, 4.154147, 4.310209, 4.297157, 4.094304, 4.2590923, 4.4806633, 4.2305207, 4.7067246, 4.0426283, 4.7009373, 4.2033377, 4.215686, 4.0274267, 4.188895, 4.194432, 4.0097723, 4.180277, 4.158366, 3.9825203, 3.974859, 4.1360025, 4.1499176, 3.9532096, 4.441219, 4.110813, 3.9376588, 3.9324512, 4.097889, 4.587283, 4.418163]",1431
19,1114,"[1114, 1441, 863, 645, 126, 1444, 1430, 1411, 516, 136, 118, 1525, 283, 1254, 1094, 406, 1540, 1352, 487, 123, 1587, 133, 1181, 1229, 520, 531, 714, 605, 1174, 186, 1145, 601, 1547, 1129, 613, 846, 1292, 176, 652, 486, 1546, 472, 482, 915, 196, 179, 1370, 342, 478, 267]","[1114, 645, 1411, 516, 136, 283, 1094, 487, 123, 1181, 520, 531, 605, 1174, 613, 1292, 176, 915, 196, 267, 1441, 863, 126, 1430, 1444, 118, 1525, 1254, 406, 1540, 1352, 1587, 133, 1229, 714, 186, 1145, 601, 1129, 1547, 846, 652, 486, 1546, 472, 482, 179, 1370, 342, 478]","{261, 266, 142, 150, 281, 153, 540, 287, 288, 545, 418, 417, 38, 167, 297, 298, 1069, 46, 174, 431, 1073, 178, 815, 52, 559, 311, 695, 184, 567, 318, 322, 70, 586, 717, 471, 986, 90, 737, 994, 98, 101, 107, 239, 626, 115, 1012, 120, 121, 122, 255}","[5.1474843, 4.5951586, 4.5645413, 5.0872707, 4.5612235, 4.4492083, 4.451645, 4.957138, 4.916311, 4.893653, 4.357624, 4.3511705, 4.8617177, 4.33408, 4.8579617, 4.319964, 4.317149, 4.316464, 4.8233404, 4.8182845, 4.2904506, 4.277954, 4.7898664, 4.2390776, 4.76082, 4.7436485, 4.213426, 4.733579, 4.713863, 4.187057, 4.1817083, 4.178207, 4.1694417, 4.1719246, 4.6920004, 4.160454, 4.680947, 4.67164, 4.142343, 4.1186404, 4.1159377, 4.1044664, 4.0965753, 4.6223993, 4.613839, 4.0806503, 4.064736, 4.06343, 4.0633864, 4.5972247]",267
20,191,"[191, 311, 490, 173, 476, 702, 427, 509, 171, 659, 477, 494, 209, 602, 268, 298, 162, 142, 611, 1226, 68, 337, 21, 134, 177, 203, 946, 27, 95, 78, 894, 517, 498, 495, 491, 186, 338, 313, 406, 65, 1441, 314, 280, 858, 863, 308, 1582, 228, 160, 810]","[191, 311, 509, 659, 173, 490, 476, 702, 427, 171, 177, 477, 494, 209, 517, 602, 1441, 491, 268, 298, 142, 162, 406, 1226, 863, 858, 611, 1582, 68, 337, 21, 134, 203, 946, 27, 95, 78, 495, 894, 186, 338, 498, 313, 65, 314, 280, 308, 160, 228, 810]",{23},"[5.171377, 5.0348825, 4.9122434, 4.913039, 4.838416, 4.7967954, 4.792888, 4.968234, 4.7588067, 4.9294543, 4.7245827, 4.7200084, 4.691162, 4.6839175, 4.666851, 4.6650753, 4.6602955, 4.663065, 4.627514, 4.6421356, 4.6098957, 4.59728, 4.5892386, 4.5788503, 4.7571855, 4.554336, 4.5460505, 4.5352187, 4.5211215, 4.5131464, 4.4984956, 4.6894026, 4.4858923, 4.504701, 4.672178, 4.4953036, 4.4860964, 4.4572167, 4.6512938, 4.455273, 4.6725445, 4.440801, 4.4392023, 4.628778, 4.641394, 4.4223475, 4.6109138, 4.412954, 4.4132814, 4.4059243]",509
21,1547,"[1547, 311, 698, 1055, 858, 1441, 863, 126, 509, 1581, 1578, 659, 316, 1444, 1430, 99, 845, 270, 191, 903, 494, 118, 1525, 1431, 314, 1254, 177, 1373, 11, 1540, 1352, 1587, 133, 517, 491, 1229, 518, 204, 250, 1226, 189, 714, 134, 946, 268, 1156, 649, 186, 801, 1582]","[509, 1441, 659, 863, 126, 1547, 99, 191, 1430, 1444, 311, 177, 858, 118, 1525, 517, 698, 1254, 1055, 491, 1540, 1352, 1587, 134, 133, 1582, 1229, 1226, 714, 316, 186, 1581, 1578, 494, 1431, 845, 270, 903, 314, 1373, 11, 518, 204, 189, 946, 268, 649, 801, 250, 1156]","{66, 228, 6, 167, 175, 401, 178, 52, 406, 471, 89, 447}","[4.9542775, 4.827129, 4.7416873, 4.737264, 4.7672167, 5.0006957, 4.9705, 4.9649663, 5.026057, 4.567925, 4.5621357, 4.9853296, 4.6107273, 4.8547506, 4.858349, 4.886811, 4.448499, 4.4473033, 4.8804865, 4.4444823, 4.5118084, 4.7635884, 4.7567153, 4.4674926, 4.3857675, 4.738838, 4.812366, 4.370155, 4.367196, 4.7214894, 4.721223, 4.694791, 4.688423, 4.7488856, 4.728386, 4.6470537, 4.3655605, 4.3576045, 4.271206, 4.6258183, 4.3391914, 4.6182284, 4.692554, 4.338078, 4.336271, 4.252338, 4.3254385, 4.593626, 4.311468, 4.667305]",126
22,1547,"[1547, 698, 1055, 1581, 1578, 1154, 845, 903, 63, 316, 1373, 11, 481, 487, 406, 168, 113, 250, 270, 643, 1333, 650, 97, 655, 314, 516, 54, 630, 1156, 882, 511, 1124, 954, 513, 496, 526, 601, 112, 1181, 1255, 518, 645, 600, 485, 169, 255, 949, 482, 189, 1246]","[1547, 698, 1055, 1154, 1581, 1578, 845, 903, 63, 316, 487, 1373, 11, 643, 481, 650, 54, 516, 406, 168, 630, 113, 882, 250, 1124, 526, 270, 1181, 1333, 645, 97, 655, 600, 255, 1156, 314, 511, 954, 513, 496, 601, 112, 1255, 518, 485, 169, 949, 482, 189, 1246]",{143},"[5.312899, 5.097395, 5.0918984, 4.923524, 4.917731, 4.9511375, 4.804092, 4.79912, 4.761471, 4.7510443, 4.7247944, 4.723561, 4.657298, 4.744361, 4.6396947, 4.636885, 4.6322093, 4.6272497, 4.590902, 4.6891327, 4.575549, 4.6554804, 4.559982, 4.559654, 4.5339813, 4.644599, 4.644828, 4.6327333, 4.5403423, 4.6272597, 4.531513, 4.6143284, 4.5089817, 4.505165, 4.503869, 4.5919714, 4.4960446, 4.492934, 4.575639, 4.4782443, 4.4770675, 4.5611687, 4.5543504, 4.461487, 4.461204, 4.5511823, 4.456618, 4.4477725, 4.4326553, 4.426829]",1154
23,1547,"[1547, 1154, 698, 1055, 1114, 645, 487, 1581, 911, 1578, 1441, 863, 1411, 250, 516, 54, 630, 882, 1124, 903, 526, 1181, 1444, 426, 283, 1430, 600, 255, 1373, 519, 176, 430, 118, 1525, 520, 613, 1254, 531, 605, 113, 939, 1540, 1352, 468, 1174, 963, 1587, 370, 1292, 508]","[1547, 698, 1055, 1154, 1578, 1581, 487, 903, 516, 250, 54, 882, 630, 1373, 1124, 526, 1181, 255, 600, 113, 519, 176, 613, 605, 939, 468, 963, 370, 508, 1114, 1441, 645, 863, 911, 1430, 1444, 1411, 118, 1525, 426, 283, 1254, 1540, 1352, 1587, 430, 520, 531, 1174, 1292]","{1039, 281, 1054, 31, 423, 556, 44, 942, 431, 818, 60, 316, 706, 68, 208, 237, 499, 509, 638}","[5.5019093, 5.23367, 5.286225, 5.2810545, 4.62709, 4.566459, 5.02471, 5.0315347, 4.5080647, 5.1071467, 4.5943975, 4.5657425, 4.4345093, 4.9271226, 4.9327955, 4.924981, 4.9144015, 4.9147696, 4.895187, 4.988271, 4.8742766, 4.8553777, 4.4484534, 4.3424783, 4.3410597, 4.4525285, 4.829947, 4.8322263, 4.9139423, 4.791649, 4.7571216, 4.255127, 4.3588285, 4.350416, 4.2383914, 4.7328987, 4.329861, 4.2214675, 4.7138515, 4.820917, 4.712053, 4.3167233, 4.3122463, 4.688882, 4.183349, 4.6851234, 4.2900257, 4.6705375, 4.160177, 4.640127]",508
24,1547,"[1547, 1441, 863, 698, 1055, 1444, 1430, 118, 1525, 1254, 406, 1540, 1352, 1581, 1578, 1587, 1229, 714, 845, 1145, 903, 1129, 659, 846, 486, 1546, 1373, 858, 300, 1370, 342, 191, 113, 177, 1582, 639, 1576, 250, 1496, 1537, 688, 1190, 1333, 485, 1382, 1292, 476, 123, 1156, 1113]","[1547, 1441, 863, 1444, 1430, 698, 1055, 118, 1525, 1254, 406, 1540, 1352, 1587, 1581, 1578, 1229, 714, 1145, 1129, 846, 659, 845, 903, 486, 1546, 1373, 300, 1370, 342, 858, 191, 113, 177, 1582, 639, 1576, 1496, 1537, 250, 688, 1190, 485, 1382, 1292, 476, 123, 1333, 1113, 1156]","{234, 499}","[5.3728037, 5.3081584, 5.278328, 5.156976, 5.1515646, 5.1622176, 5.1604395, 5.071417, 5.0641823, 5.046424, 5.0376754, 5.029353, 5.0288086, 4.983202, 4.9774094, 5.002655, 4.9543915, 4.9258933, 4.8638077, 4.8947287, 4.8587856, 4.8846364, 4.869226, 4.8734746, 4.8326387, 4.828961, 4.7844605, 4.7595468, 4.77984, 4.7785373, 4.7775736, 4.755425, 4.745016, 4.7432113, 4.735817, 4.7278996, 4.7264314, 4.6869493, 4.711004, 4.6891036, 4.681446, 4.6764226, 4.6352143, 4.662859, 4.656496, 4.647235, 4.640602, 4.6354175, 4.5997076, 4.628774]",1444
25,1441,"[1441, 863, 1547, 1114, 1444, 1430, 659, 645, 118, 911, 1525, 1254, 406, 1540, 1352, 191, 642, 1587, 698, 1055, 1411, 177, 1229, 516, 136, 714, 426, 186, 1094, 1145, 601, 517, 1129, 846, 491, 858, 487, 123, 652, 255, 486, 1546, 1181, 1581, 1578, 430, 1582, 482, 520, 1154]","[659, 191, 177, 517, 491, 1441, 863, 642, 858, 1582, 1547, 1430, 1444, 118, 1525, 1254, 406, 1540, 1352, 1114, 1587, 1229, 698, 1055, 645, 714, 186, 1145, 911, 601, 1129, 846, 652, 486, 1546, 1411, 482, 1581, 516, 1578, 136, 426, 1094, 487, 123, 255, 1181, 430, 520, 1154]","{256, 0, 519, 7, 268, 526, 143, 14, 916, 150, 279, 27, 544, 296, 552, 172, 429, 175, 54, 441, 446, 195, 82, 471, 861, 224, 96, 99, 227, 229, 870, 234, 240, 244, 249, 509}","[4.620695, 4.5927877, 4.48356, 4.3242426, 4.474749, 4.4783983, 4.877422, 4.2624884, 4.3858714, 4.2051783, 4.376712, 4.358658, 4.348393, 4.3441772, 4.3410406, 4.766388, 4.5822678, 4.317478, 4.2669287, 4.262879, 4.1361175, 4.7094827, 4.2679653, 4.09294, 4.0749116, 4.238511, 4.043354, 4.2115326, 4.034618, 4.2072535, 4.199327, 4.641252, 4.19558, 4.1859965, 4.62282, 4.5707917, 3.9999714, 3.9959958, 4.1656537, 3.971021, 4.143868, 4.1414804, 3.9654732, 4.0938487, 4.088069, 3.9545188, 4.5645866, 4.11592, 3.9379082, 3.8864362]",491
26,1547,"[1547, 698, 1055, 1441, 863, 126, 1581, 1578, 1444, 1430, 845, 903, 63, 316, 118, 1525, 1154, 1373, 11, 1254, 55, 1540, 1352, 1114, 1587, 481, 133, 168, 113, 645, 1229, 714, 1333, 911, 186, 97, 1145, 655, 601, 1129, 1156, 846, 511, 487, 652, 172, 954, 513, 496, 1411]","[1547, 698, 1055, 1581, 1578, 1441, 863, 126, 1154, 845, 903, 63, 1444, 1430, 316, 1373, 11, 1114, 118, 645, 481, 1525, 1254, 168, 113, 55, 487, 1540, 1352, 911, 1587, 133, 1333, 97, 655, 1229, 1156, 511, 1411, 714, 172, 954, 513, 496, 186, 1145, 601, 1129, 846, 652]",{249},"[4.939786, 4.724045, 4.718774, 4.526465, 4.4984097, 4.4921484, 4.5488024, 4.5430093, 4.3805237, 4.3799205, 4.430939, 4.425996, 4.388636, 4.378055, 4.2914987, 4.2824893, 4.4586105, 4.35167, 4.3505993, 4.2665, 4.258919, 4.249529, 4.248885, 4.3466787, 4.2228312, 4.2842383, 4.2097697, 4.2637696, 4.2590513, 4.286496, 4.1747265, 4.14623, 4.2024245, 4.2278247, 4.119073, 4.1869235, 4.113035, 4.186653, 4.1097374, 4.1048794, 4.166531, 4.0917807, 4.158291, 4.250467, 4.0736923, 4.1390514, 4.136335, 4.1329737, 4.1310043, 4.156423]",1581
27,659,"[659, 1547, 1441, 863, 191, 858, 177, 1444, 1430, 517, 698, 1055, 491, 406, 118, 1582, 1525, 355, 1254, 1540, 1352, 44, 1587, 523, 133, 168, 1581, 425, 1578, 1431, 1229, 477, 476, 528, 190, 1145, 1129, 846, 283, 489, 135, 204, 652, 845, 602, 903, 486, 1546, 788, 649]","[1547, 858, 698, 1055, 1581, 1578, 1441, 845, 903, 1431, 863, 659, 190, 649, 1444, 191, 1430, 177, 118, 1525, 1254, 517, 1540, 1352, 491, 1587, 406, 133, 1582, 1229, 355, 44, 1145, 523, 1129, 168, 283, 846, 425, 652, 477, 486, 1546, 476, 528, 489, 135, 204, 602, 788]","{513, 514, 774, 9, 267, 140, 271, 167, 174, 178, 434, 182, 57, 702, 69, 842, 208, 82, 217, 474, 473, 228, 1126, 231, 744, 747, 124, 631, 379, 764}","[4.440567, 4.9770665, 4.471157, 4.4421906, 4.324393, 4.772207, 4.2671566, 4.325214, 4.3238883, 4.195257, 4.761425, 4.7598734, 4.1837783, 4.1621065, 4.2352767, 4.121764, 4.227175, 4.104303, 4.209655, 4.1926575, 4.192039, 4.0734563, 4.1659584, 4.0553994, 4.154558, 4.0392165, 4.5875387, 4.020197, 4.5817566, 4.465317, 4.117645, 4.002817, 3.966105, 3.961283, 4.4113865, 4.0577164, 4.047857, 4.036462, 4.0375624, 3.9258091, 3.9203627, 3.9132113, 4.0166574, 4.468109, 3.9003346, 4.4670835, 3.994186, 3.991946, 3.8813229, 4.328797]",649
28,1547,"[1547, 1114, 1154, 645, 698, 1055, 911, 1441, 863, 1411, 516, 487, 136, 1581, 1578, 426, 283, 1094, 1444, 1430, 643, 123, 650, 250, 54, 630, 255, 1181, 882, 430, 1124, 118, 520, 845, 481, 1525, 526, 903, 531, 1254, 55, 406, 605, 1540, 1352, 600, 63, 1174, 115, 316]","[1547, 1441, 863, 698, 1055, 1444, 1430, 1114, 118, 1525, 645, 1254, 1578, 55, 1352, 406, 1540, 911, 1154, 845, 1411, 903, 63, 516, 316, 136, 426, 1094, 283, 123, 255, 1181, 487, 430, 1581, 520, 531, 605, 643, 1174, 115, 650, 250, 54, 630, 882, 1124, 481, 526, 600]",{456},"[4.9290295, 4.601755, 4.4429593, 4.541718, 4.716046, 4.701196, 4.4829507, 4.7948275, 4.7655883, 4.412019, 4.3700275, 4.2330575, 4.347598, 4.2174544, 4.532908, 4.3171372, 4.31348, 4.3144584, 4.6488867, 4.6450696, 4.1783414, 4.273668, 4.1442156, 4.134064, 4.1332736, 4.121551, 4.248785, 4.244393, 4.1136894, 4.228139, 4.1019278, 4.558678, 4.215819, 4.4191794, 4.0851283, 4.550852, 4.081784, 4.4084177, 4.20214, 4.5381584, 4.521957, 4.520217, 4.1851726, 4.5103927, 4.520543, 4.0364604, 4.376468, 4.1686873, 4.1621265, 4.3651032]",1441
