user,item,topk,new_topk,counterfactual,predicted_scores,replacement
10,509,"[509, 1430, 610, 541, 270, 476, 191, 355, 11, 338, 1292, 316, 1118, 168, 485, 690, 513, 1525, 227, 1578]","[509, 1430, 541, 1578, 690, 191, 610, 476, 355, 270, 1118, 338, 11, 1292, 316, 485, 1525, 227, 168, 513]","{324, 870, 6, 296, 200, 105, 241, 117, 986}","[5.3561425, 5.273767, 4.8891444, 5.1451597, 4.8679943, 4.886288, 4.904642, 4.87572, 4.8404655, 4.842445, 4.830041, 4.7470694, 4.855609, 4.5818, 4.733073, 4.923747, 4.5434475, 4.673176, 4.600228, 4.944914]",690
11,1430,"[1430, 1352, 1441, 1485, 514, 1578, 858, 509, 1141, 639, 1129, 1525, 528, 897, 1012, 1582, 118, 610, 176, 198]","[509, 1129, 528, 1430, 198, 1352, 1582, 1485, 1441, 514, 1578, 858, 639, 1141, 1525, 1012, 897, 610, 176, 118]","{384, 257, 3, 646, 521, 16, 405, 152, 409, 292, 681, 171, 433, 49, 61, 193, 453, 454, 207, 209, 84, 93, 992, 356, 104, 374, 120}","[5.5284767, 5.504567, 5.3232837, 5.355932, 5.2621336, 5.1985598, 5.110274, 5.6778407, 5.0658813, 5.069085, 5.57694, 5.0163927, 5.5589695, 4.98994, 5.013358, 5.472968, 4.901319, 4.9892654, 4.940469, 5.504981]",198
12,749,"[749, 849, 610, 1156, 189, 809, 1430, 1330, 848, 1292, 1220, 939, 1163, 206, 1254, 1440, 609, 647, 894, 338]","[1430, 1156, 338, 610, 809, 849, 189, 848, 749, 1330, 1292, 1163, 1440, 1220, 939, 1254, 609, 206, 647, 894]","{516, 911, 144, 406, 160, 170, 174, 431, 180, 952, 188, 194, 195, 461, 213, 470, 216, 99, 996, 997, 101, 234, 237, 115, 627, 379, 123, 509, 510}","[4.9219694, 4.96001, 5.046151, 5.057469, 4.9564676, 5.0337615, 5.1202188, 4.834686, 4.9340057, 4.827605, 4.7518387, 4.709144, 4.8096614, 4.572592, 4.622784, 4.8065186, 4.592027, 4.501576, 4.465435, 5.0494814]",338
13,494,"[494, 173, 732, 21, 858, 49, 370, 714, 376, 1129, 172, 392, 954, 1441, 1430, 68, 1156, 1330, 518, 171]","[173, 518, 494, 370, 376, 1441, 714, 858, 392, 172, 732, 49, 21, 1129, 1156, 954, 68, 1430, 1330, 171]","{128, 513, 6, 267, 280, 281, 284, 286, 928, 298, 302, 826, 326, 589, 1004, 1006, 116, 245, 248, 124}","[4.5215845, 4.626263, 4.377731, 4.3629217, 4.4166274, 4.3680997, 4.51675, 4.4408026, 4.4495525, 4.3268347, 4.3778315, 4.4064174, 4.2564054, 4.4452753, 4.2215853, 4.226431, 4.311426, 4.217575, 4.525811, 4.152459]",518
14,849,"[849, 200, 128, 1485, 610, 1089, 536, 1146, 1252, 770, 1446, 1156, 464, 1182, 749, 510, 651, 55, 1126, 426]","[849, 128, 1089, 200, 770, 1485, 610, 536, 1126, 1146, 1446, 1252, 1156, 464, 1182, 749, 510, 651, 55, 426]",{409},"[7.3919616, 6.2114716, 6.3943577, 6.0464044, 6.028351, 6.2297792, 5.98102, 5.947896, 5.9198146, 6.164696, 5.923206, 5.9056935, 5.8892484, 5.8743243, 5.8611684, 5.850003, 5.837386, 5.8189974, 5.967119, 5.756775]",1089
15,29,"[29, 981, 1090, 590, 1207, 1282, 1578, 1190, 895, 1485, 414, 390, 1012, 8, 651, 1554, 551, 913, 342, 462]","[1190, 1554, 1578, 1207, 462, 29, 981, 1090, 390, 590, 1282, 551, 895, 414, 1012, 8, 1485, 651, 913, 342]","{292, 326, 266, 874, 875, 335, 343, 319}","[4.157513, 3.9584956, 3.9432204, 3.9149318, 4.2285314, 3.863314, 4.2641497, 4.3926454, 3.7842224, 3.706464, 3.7786603, 3.919332, 3.7690887, 3.7314973, 3.675029, 4.2685556, 3.8168766, 3.6548386, 3.6008434, 4.1740117]",462
16,1330,"[1330, 1477, 189, 890, 250, 1129, 609, 954, 311, 204, 257, 776, 1140, 108, 222, 1552, 298, 882, 1124, 476]","[776, 1330, 1477, 890, 250, 189, 311, 1552, 1129, 257, 108, 882, 609, 954, 1140, 298, 204, 476, 222, 1124]","{130, 519, 1039, 402, 407, 411, 544, 288, 416, 426, 43, 47, 564, 821, 57, 968, 593, 215, 728, 731, 98, 102, 236, 365, 238, 499, 117}","[5.604983, 5.4751434, 5.163837, 5.4699345, 5.229174, 4.9902844, 4.9142227, 4.899071, 5.045855, 4.8066645, 4.9665246, 5.6115365, 4.8944087, 4.9254994, 4.650746, 5.038795, 4.8528934, 4.91578, 4.633802, 4.7405286]",776
17,832,"[832, 1092, 194, 1147, 849, 1118, 239, 182, 158, 513, 175, 352, 1037, 286, 660, 476, 625, 1373, 128, 21]","[1092, 239, 286, 832, 194, 1147, 849, 1118, 182, 158, 175, 513, 1037, 352, 476, 660, 625, 128, 1373, 21]","{8, 72, 236, 269, 237, 728}","[5.6422443, 6.1832447, 5.5075502, 5.4677663, 5.4588537, 5.206466, 5.779308, 5.181178, 5.159721, 5.105523, 5.1136727, 5.08863, 5.091465, 5.6631017, 5.048725, 5.0577064, 4.9959645, 4.9797277, 4.9932075, 4.977632]",286
18,274,"[274, 611, 168, 789, 1582, 342, 1118, 477, 491, 612, 344, 11, 645, 914, 182, 288, 45, 188, 1444, 1576]","[1582, 789, 1118, 342, 274, 612, 645, 914, 611, 1444, 1576, 168, 491, 344, 45, 182, 288, 11, 477, 188]","{257, 259, 131, 132, 134, 199, 105, 237, 751, 20, 629, 150, 94, 63}","[5.1372457, 4.9466624, 4.914151, 5.3037214, 5.306431, 5.2627645, 5.2766247, 4.6636214, 4.875312, 5.1108403, 4.7849383, 4.74224, 4.9609094, 4.95667, 4.757488, 4.7502875, 4.7617188, 4.3647103, 4.9380364, 4.915256]",1576
19,464,"[464, 642, 510, 541, 749, 13, 610, 113, 1094, 599, 406, 654, 949, 92, 355, 284, 59, 863, 1352, 1333]","[610, 541, 13, 1094, 1333, 464, 749, 599, 642, 949, 654, 92, 59, 1352, 510, 863, 113, 406, 355, 284]","{128, 417, 545, 69, 581, 650, 300, 12, 717, 911, 81, 626, 51, 150, 184, 217, 218, 24}","[5.054707, 4.9343433, 4.779874, 5.281852, 5.034935, 5.111222, 5.3041205, 4.7542377, 5.102723, 5.02685, 4.674765, 4.9062166, 4.9075265, 4.903675, 4.6707, 4.6608663, 4.848306, 4.7689347, 4.779997, 5.065232]",1333
20,1430,"[1430, 1330, 128, 937, 1264, 194, 189, 1146, 1485, 55, 5, 173, 1153, 849, 201, 1150, 644, 1092, 95, 652]","[1092, 1430, 1330, 937, 128, 1264, 194, 189, 173, 1485, 5, 1153, 55, 1150, 1146, 95, 644, 652, 849, 201]","{737, 409, 274, 286}","[5.762631, 5.4562807, 5.377665, 5.4423556, 5.3630443, 5.3568864, 5.259791, 5.053338, 5.17476, 5.1105375, 5.1662655, 5.1992693, 5.1426888, 4.9256063, 3.4699192, 5.065992, 5.042755, 5.8437533, 5.0454874, 5.0034065]",1092
21,1430,"[1430, 849, 392, 1140, 1147, 1485, 509, 1146, 610, 937, 1255, 1118, 903, 770, 1552, 897, 1446, 639, 1129, 126]","[849, 392, 1552, 1430, 1147, 1146, 937, 1140, 509, 1255, 1446, 770, 610, 1129, 1118, 1485, 126, 903, 897, 639]","{6, 397, 142, 21, 279, 37, 552, 172, 430, 815, 439, 441, 185, 445, 960, 193, 595, 87, 866, 232, 237}","[4.989587, 5.5407124, 5.0896897, 4.6544666, 4.869666, 4.4049935, 4.653966, 4.7278166, 4.569423, 4.7078853, 4.653631, 4.459114, 4.1880536, 4.583066, 4.9938526, 4.1520267, 4.5953894, 4.127185, 4.521626, 4.375181]",1552
22,1477,"[1477, 250, 63, 890, 731, 311, 1330, 849, 165, 882, 113, 202, 128, 189, 582, 314, 960, 1552, 256, 316]","[1477, 250, 890, 63, 849, 731, 311, 1330, 165, 882, 113, 202, 128, 189, 582, 314, 960, 1552, 256, 316]","{826, 839}","[5.678099, 5.593247, 5.31973, 5.363881, 5.144557, 5.034726, 4.983156, 5.2284365, 4.9422727, 4.9203057, 4.870399, 4.8635745, 4.8571362, 4.843925, 4.81557, 4.7792735, 4.718578, 4.677554, 4.652428, 4.644507]",849
23,510,"[510, 113, 610, 766, 749, 949, 1254, 789, 283, 1163, 599, 694, 464, 893, 284, 1226, 1056, 92, 90, 609]","[610, 766, 609, 510, 789, 1254, 113, 949, 599, 1163, 749, 283, 1226, 464, 1056, 284, 893, 92, 90, 694]","{643, 68, 582, 999, 110, 495, 947, 180, 19, 282, 1054, 31}","[5.640206, 5.5403953, 5.695177, 5.6862354, 5.2955174, 5.458564, 5.5929675, 5.6252704, 5.237099, 5.3582525, 5.457361, 4.9984407, 5.114976, 5.0257673, 5.0535474, 5.119931, 5.055381, 5.0167484, 5.004986, 5.653126]",609
24,1430,"[1430, 901, 1163, 1578, 1330, 261, 1333, 541, 56, 644, 839, 690, 639, 953, 894, 331, 1485, 929, 1352, 531]","[901, 541, 690, 929, 953, 1330, 261, 1578, 1163, 531, 1430, 839, 1333, 56, 644, 894, 1352, 639, 331, 1485]","{8, 10, 11, 524, 525, 1038, 1039, 14, 27, 31, 49, 566, 568, 57, 59, 68, 70, 1104, 593, 81, 1108, 85, 88, 601, 90, 609, 99, 618, 117, 135, 649, 656, 657, 658, 148, 671, 167, 171, 175, 176, 184, 186, 702, 193, 194, 195, 709, 198, 200, 203, 204, 214, 732, 233, 234, 236, 240, 758, 760, 274, 284, 285, 288, 820, 311, 316, 840, 850, 380, 391, 923, 416, 421, 429, 441, 960, 460, 472, 477, 478, 481, 496, 1012, 1019}","[5.48499, 5.834049, 5.489403, 5.495552, 5.535567, 5.4960256, 5.3235455, 5.7276564, 5.3151646, 5.30119, 5.4153676, 5.6465926, 5.210211, 5.5687804, 5.2304077, 5.029871, 4.9115562, 5.620577, 5.212982, 5.486217]",531
25,610,"[610, 1430, 118, 168, 1485, 1525, 609, 849, 1330, 1010, 1156, 1441, 645, 706, 135, 915, 652, 601, 477, 250]","[1430, 610, 849, 1330, 1156, 609, 1485, 1010, 250, 1525, 118, 168, 135, 652, 915, 706, 1441, 601, 645, 477]","{194, 67, 464, 240, 947, 284, 221}","[4.906781, 4.9109755, 4.632572, 4.6228905, 4.668809, 4.6333165, 4.676314, 4.8499393, 4.774136, 4.6495442, 4.688088, 4.4735594, 4.4051137, 4.5301948, 4.582232, 4.530743, 4.5492887, 4.4206085, 4.3724937, 4.63744]",250
26,637,"[637, 706, 645, 915, 1013, 370, 514, 1369, 59, 1581, 541, 1111, 850, 1389, 599, 235, 461, 741, 208, 714]","[637, 514, 1369, 706, 645, 915, 1013, 370, 235, 1581, 59, 541, 850, 599, 1111, 461, 1389, 714, 208, 741]",{737},"[5.4250827, 4.9576483, 4.917247, 4.909649, 4.893084, 4.8903265, 5.064264, 5.0561466, 4.7481427, 4.755746, 4.659116, 4.61862, 4.6572556, 4.6015353, 4.6209736, 4.8571677, 4.6068606, 4.5190043, 4.564983, 4.5835896]",514
27,1430,"[1430, 1581, 610, 1444, 1578, 706, 645, 1441, 1352, 1582, 492, 1156, 1111, 858, 342, 1129, 611, 1485, 165, 698]","[1430, 1581, 1444, 1578, 706, 1441, 645, 492, 858, 698, 610, 1582, 1156, 1352, 1111, 611, 342, 1129, 165, 1485]","{747, 474, 213, 182, 55, 186, 126, 159}","[4.990585, 4.928177, 4.6562357, 4.915714, 4.8335032, 4.8194833, 4.8104067, 4.8123364, 4.6135545, 4.626871, 4.675835, 4.6176395, 4.5822678, 4.6745095, 4.5242066, 4.4683695, 4.539255, 4.401422, 4.404685, 4.666904]",698
28,541,"[541, 509, 13, 1330, 355, 609, 491, 1124, 528, 1477, 1129, 526, 171, 406, 63, 222, 99, 690, 425, 513]","[509, 1477, 526, 355, 491, 406, 609, 425, 513, 541, 1129, 13, 171, 63, 1330, 222, 528, 1124, 99, 690]","{738, 6, 236, 110, 49, 274, 116, 180, 473, 124, 126}","[5.4822106, 6.2175875, 5.421772, 5.3413734, 5.89509, 5.5747714, 5.803237, 5.1058025, 5.213819, 6.1513443, 5.448532, 5.9443283, 5.419087, 5.6664762, 5.369104, 5.289662, 4.7001834, 4.5585985, 5.51244, 5.488764]",425
29,1430,"[1430, 1156, 849, 610, 1446, 1010, 1554, 1485, 832, 1252, 749, 555, 250, 392, 1539, 189, 903, 113, 283, 188]","[749, 1430, 1156, 1446, 1252, 849, 1010, 555, 832, 610, 113, 250, 283, 188, 392, 1554, 1485, 1539, 189, 903]","{397, 402, 149, 536, 544, 421, 168, 574, 448, 336, 341, 90, 94, 735, 98, 227, 747, 499, 120, 509}","[5.226379, 5.184705, 5.066068, 4.9573174, 5.1761184, 5.02781, 4.753328, 4.6442595, 4.9951606, 5.069362, 5.2305865, 5.018192, 4.8572264, 4.755987, 4.56564, 4.498921, 4.42389, 4.8588037, 4.8428617, 4.762064]",749
30,1190,"[1190, 390, 462, 1282, 652, 651, 1012, 484, 895, 891, 1578, 1352, 1554, 937, 290, 590, 631, 1207, 448, 1141]","[390, 1578, 1190, 462, 1352, 1282, 1012, 590, 895, 652, 651, 1554, 891, 1141, 1207, 484, 937, 448, 290, 631]","{421, 645, 839, 519, 1100, 589, 14, 47, 80, 175, 696, 403, 269, 214, 24, 57, 186, 221}","[5.9452014, 5.9497595, 5.9377522, 5.8731017, 5.4301972, 5.397141, 5.673412, 5.139823, 5.4761786, 5.2901454, 5.948766, 5.9321723, 5.3143954, 5.1209507, 5.0150948, 5.5041986, 4.8586936, 5.2427974, 5.0762563, 5.2447677]",1578
31,509,"[509, 601, 1352, 191, 1525, 610, 184, 406, 177, 425, 949, 599, 136, 541, 651, 480, 1114, 1485, 113, 1180]","[1352, 601, 136, 1180, 509, 1525, 406, 599, 184, 177, 425, 1485, 480, 651, 191, 610, 1114, 949, 113, 541]","{266, 172, 47}","[5.249681, 5.4131293, 5.608405, 5.079176, 5.2347894, 5.0659, 5.1849723, 5.2108946, 5.151915, 5.1497035, 4.9091277, 5.2027, 5.3719916, 4.880357, 5.0862336, 5.1107783, 4.9230275, 5.1118546, 4.9037194, 5.306933]",1180
32,59,"[59, 599, 645, 178, 541, 706, 610, 342, 851, 8, 809, 915, 461, 338, 1254, 13, 1389, 1292, 654, 609]","[609, 59, 610, 599, 706, 645, 809, 654, 178, 541, 342, 851, 1389, 915, 461, 13, 8, 338, 1254, 1292]","{224, 289, 219, 1139, 820, 470, 471, 409, 1050, 1019, 287}","[5.8171005, 5.693235, 5.609201, 5.382688, 5.37292, 5.647816, 5.712018, 5.334297, 5.299499, 5.1298146, 5.4746203, 5.213017, 5.179078, 5.05226, 5.051006, 5.1341085, 5.2415743, 4.9909534, 5.403752, 5.848488]",609
33,1352,"[1352, 1430, 509, 49, 541, 1578, 1582, 652, 1012, 1525, 173, 1485, 1190, 1441, 13, 601, 491, 1124, 482, 311]","[1352, 1430, 1578, 1525, 1485, 1012, 652, 601, 509, 1441, 49, 1190, 1582, 482, 173, 541, 311, 491, 1124, 13]","{128, 322, 5, 1039, 626, 149}","[5.639582, 5.5178638, 5.072182, 5.004758, 4.828372, 5.227716, 4.9444146, 5.1178718, 5.1271725, 5.202509, 4.8827496, 5.199839, 4.9692025, 5.020329, 4.53692, 5.0776033, 4.5654054, 4.5630093, 4.8987675, 4.81592]",601
34,749,"[749, 704, 164, 449, 267, 168, 392, 610, 129, 406, 477, 627, 736, 915, 159, 118, 283, 177, 928, 1430]","[168, 610, 406, 118, 283, 704, 1430, 749, 477, 164, 392, 267, 177, 129, 627, 915, 928, 159, 449, 736]","{3, 429, 237, 274, 1019, 190}","[4.7613106, 4.8066883, 4.755606, 2.19817, 4.738315, 4.9856668, 4.7476325, 4.9772, 4.6777434, 4.894446, 4.7573857, 4.581131, 1.8479711, 4.4776216, 4.4620295, 4.8664117, 4.8071823, 4.6948514, 4.464277, 4.7816935]",477
35,849,"[849, 55, 1146, 1430, 370, 1156, 848, 610, 1292, 379, 637, 1147, 1264, 338, 1246, 1154, 200, 809, 901, 189]","[849, 1146, 55, 1430, 848, 610, 1292, 200, 637, 379, 338, 1147, 1156, 1246, 901, 1264, 370, 189, 1154, 809]","{738, 267, 589, 115, 150, 24}","[5.702139, 5.302396, 5.454341, 5.2940583, 4.568924, 4.7194657, 5.1400843, 5.0981984, 4.9163265, 4.821343, 4.823781, 4.7892175, 4.593558, 4.7912865, 4.6060915, 4.25517, 4.844522, 4.14981, 4.6042533, 4.3845215]",901
36,1182,"[1182, 462, 726, 1010, 314, 425, 390, 250, 1485, 427, 63, 631, 165, 313, 1190, 517, 504, 1252, 639, 118]","[1485, 1252, 1182, 462, 726, 1010, 314, 425, 250, 390, 427, 63, 631, 165, 313, 517, 504, 118, 639, 1190]","{0, 512, 2, 132, 134, 7, 521, 273, 146, 403, 658, 669, 286, 416, 292, 167, 428, 173, 174, 815, 49, 433, 180, 821, 580, 453, 69, 72, 201, 336, 210, 601, 474, 475, 473, 861, 479, 736, 224, 96, 99, 481, 355, 102, 230, 236, 110, 239, 111, 120, 766}","[5.1384845, 5.1062174, 5.002243, 4.8207917, 4.7376003, 4.7344804, 4.652145, 4.6806765, 5.293233, 4.6460156, 4.627496, 4.600927, 4.5759597, 4.5659432, 4.401528, 4.5482335, 4.5388756, 5.139483, 4.512463, 4.512691]",1252
37,63,"[63, 494, 221, 78, 392, 68, 594, 1140, 188, 163, 954, 732, 1010, 1054, 160, 748, 97, 142, 1552, 240]","[1140, 221, 594, 160, 392, 494, 1552, 63, 78, 163, 68, 188, 1010, 732, 97, 1054, 954, 142, 240, 748]","{258, 389, 1032, 777, 272, 24, 409, 541, 34, 421, 42, 299, 173, 815, 566, 55, 62, 195, 840, 968, 203, 76, 77, 87, 474, 859, 475, 477, 93, 607, 224, 735, 234, 747, 629, 248, 1019, 253, 254}","[4.971312, 5.0023394, 5.2632365, 4.9137774, 5.052937, 4.870221, 5.115414, 5.3047934, 4.760981, 4.9040656, 4.6348863, 4.679082, 4.7549195, 4.6370783, 5.090006, 4.5233645, 4.6624007, 4.570661, 4.9735575, 4.559677]",1552
38,1010,"[1010, 1525, 1485, 1182, 1430, 462, 118, 250, 726, 610, 601, 188, 1129, 482, 1330, 168, 849, 177, 113, 1252]","[1010, 1182, 462, 1525, 1485, 726, 188, 250, 1252, 1430, 601, 113, 118, 610, 482, 1129, 177, 168, 1330, 849]","{142, 527, 913, 151, 27, 41, 308, 317, 704, 705, 1092, 68, 203, 207, 731, 483, 741, 229, 494, 370}","[5.1520467, 4.972912, 4.963521, 5.094277, 4.7613535, 5.063501, 4.6985946, 4.8823104, 4.9580903, 4.673724, 4.7597566, 4.886869, 4.635936, 4.667725, 4.591029, 4.594295, 4.5831056, 4.6235614, 4.7546444, 4.76279]",1252
39,311,"[311, 832, 1554, 392, 1552, 165, 1010, 316, 1373, 250, 1129, 1156, 1477, 954, 314, 494, 214, 1330, 172, 1182]","[392, 494, 311, 1554, 832, 1129, 954, 1330, 172, 165, 1010, 316, 1373, 1156, 250, 1552, 1182, 1477, 314, 214]","{771, 1032, 521, 12, 143, 786, 21, 1175, 152, 409, 798, 160, 37, 38, 936, 298, 301, 173, 431, 178, 182, 61, 583, 210, 1108, 474, 221, 866, 231, 237, 370, 120, 508, 253}","[5.6638927, 5.5606008, 5.5801215, 5.8179793, 5.226103, 5.325839, 5.3229437, 5.272763, 5.266808, 5.2598443, 5.498087, 5.2625856, 5.167182, 5.4444785, 5.137173, 5.668641, 5.124819, 5.390482, 5.368502, 5.1752396]",494
