user,item,topk,new_topk,counterfactual,predicted_scores,replacement
10,509,"[509, 1430, 610, 541, 270, 476, 191, 355, 11, 338, 1292, 316, 1118, 168, 485, 690, 513, 1525, 227, 1578]","[509, 1430, 541, 610, 476, 270, 338, 11, 1292, 191, 355, 1578, 690, 1118, 316, 485, 1525, 168, 513, 227]","{296, 324}","[5.3165345, 5.247858, 5.1024284, 5.148227, 4.9669466, 4.9982276, 4.865044, 4.8361545, 4.896567, 4.903109, 4.890744, 4.7074122, 4.784079, 4.6814313, 4.6933556, 4.786834, 4.643584, 4.693078, 4.5917645, 4.7898536]",476
11,1430,"[1430, 1352, 1441, 1485, 514, 1578, 858, 509, 1141, 639, 1129, 1525, 528, 897, 1012, 1582, 118, 610, 176, 198]","[1430, 1352, 1441, 1485, 1578, 514, 858, 509, 1141, 639, 897, 1129, 528, 1525, 1582, 1012, 610, 198, 176, 118]",{3},"[5.786884, 5.722157, 5.5639544, 5.54383, 5.4737067, 5.4785104, 5.3983507, 5.3223677, 5.300304, 5.2736464, 5.243822, 5.2306, 5.238265, 5.2483115, 5.2302055, 5.23052, 5.1299353, 5.1712036, 5.1575027, 5.161709]",1578
12,749,"[749, 849, 610, 1156, 189, 809, 1430, 1330, 848, 1292, 1220, 939, 1163, 206, 1254, 1440, 609, 647, 894, 338]","[749, 610, 1156, 189, 809, 849, 848, 1430, 1330, 1292, 1163, 1220, 1440, 1254, 939, 609, 206, 338, 894, 647]",{234},"[5.3385496, 5.1719365, 5.313654, 5.3013616, 5.2190666, 5.1825213, 5.0753736, 5.075339, 5.0869517, 5.031404, 4.9531612, 4.8847127, 4.9621544, 4.853744, 4.889847, 4.9338036, 4.8541346, 4.637522, 4.7030315, 4.799099]",809
13,494,"[494, 173, 732, 21, 858, 49, 370, 714, 376, 1129, 172, 392, 954, 1441, 1430, 68, 1156, 1330, 518, 171]","[494, 173, 732, 21, 49, 858, 1129, 376, 714, 370, 172, 1430, 392, 954, 1441, 1330, 1156, 68, 171, 518]",{680},"[4.9196634, 4.867923, 4.774828, 4.759991, 4.576958, 4.61014, 4.5227904, 4.5458407, 4.5602937, 4.567706, 4.506856, 4.4681687, 4.4547505, 4.4492826, 4.4815707, 4.426034, 4.4343376, 4.447352, 4.337145, 4.3933134]",49
14,849,"[849, 200, 128, 1485, 610, 1089, 536, 1146, 1252, 770, 1446, 1156, 464, 1182, 749, 510, 651, 55, 1126, 426]","[849, 128, 1089, 200, 770, 1485, 610, 536, 1126, 1146, 1446, 1252, 1156, 464, 1182, 749, 510, 651, 55, 426]",{409},"[7.3919616, 6.2114716, 6.3943577, 6.0464044, 6.028351, 6.2297792, 5.98102, 5.947896, 5.9198146, 6.164696, 5.923206, 5.9056935, 5.8892484, 5.8743243, 5.8611684, 5.850003, 5.837386, 5.8189974, 5.967119, 5.756775]",1089
15,29,"[29, 981, 1090, 590, 1207, 1282, 1578, 1190, 895, 1485, 414, 390, 1012, 8, 651, 1554, 551, 913, 342, 462]","[29, 1578, 1207, 981, 1090, 590, 390, 1282, 551, 1190, 895, 414, 1485, 1012, 8, 651, 913, 1554, 342, 462]",{267},"[4.8541, 4.654911, 4.6404114, 4.6094575, 4.663648, 4.56005, 4.785353, 4.485743, 4.480472, 4.4676585, 4.4758654, 4.6054063, 4.466254, 4.427858, 4.3717217, 4.3473253, 4.4943376, 4.351202, 4.297413, 4.2655716]",1578
16,1330,"[1330, 1477, 189, 890, 250, 1129, 609, 954, 311, 204, 257, 776, 1140, 108, 222, 1552, 298, 882, 1124, 476]","[1330, 1477, 189, 250, 1129, 890, 609, 954, 204, 311, 776, 257, 1140, 108, 1124, 222, 1552, 298, 882, 476]","{264, 752, 1039}","[5.802629, 5.4056687, 5.376366, 5.22051, 5.318183, 5.262438, 5.1266856, 5.1115565, 5.001778, 5.019112, 4.9222345, 4.9745336, 4.9095407, 4.8967586, 4.8412833, 4.804287, 4.7741394, 4.7479534, 4.8611455, 4.6964626]",1129
17,832,"[832, 1092, 194, 1147, 849, 1118, 239, 182, 158, 513, 175, 352, 1037, 286, 660, 476, 625, 1373, 128, 21]","[832, 194, 1147, 849, 1118, 182, 158, 175, 513, 352, 1037, 476, 660, 1092, 625, 21, 128, 1373, 239, 286]",{13},"[5.627657, 5.033021, 5.492004, 5.4651127, 5.3654985, 5.2063375, 4.6793756, 5.1804295, 5.1333637, 5.0910573, 5.112477, 5.074582, 5.063262, 4.586179, 5.0347943, 5.0574465, 4.9835296, 4.965696, 4.966167, 4.9773173]",1118
18,274,"[274, 611, 168, 789, 1582, 342, 1118, 477, 491, 612, 344, 11, 645, 914, 182, 288, 45, 188, 1444, 1576]","[274, 611, 168, 342, 789, 1118, 1582, 491, 477, 612, 645, 914, 11, 1444, 1576, 182, 45, 344, 288, 188]",{629},"[5.3596244, 5.267774, 5.26664, 5.159873, 5.122288, 5.1905956, 5.12651, 5.0156336, 5.040643, 4.9421115, 4.728642, 4.812584, 4.865386, 4.8615637, 4.732696, 4.7251725, 4.731953, 4.7170906, 4.762161, 4.741303]",342
19,464,"[464, 642, 510, 541, 749, 13, 610, 113, 1094, 599, 406, 654, 949, 92, 355, 284, 59, 863, 1352, 1333]","[464, 541, 510, 642, 13, 749, 610, 113, 1094, 599, 406, 654, 949, 92, 355, 284, 59, 863, 1352, 1333]",{545},"[5.4244714, 5.187338, 5.187534, 5.222411, 5.1114683, 5.166687, 5.0900536, 5.0461698, 5.044468, 5.0037208, 4.993399, 4.9616556, 4.9367523, 4.903886, 4.875924, 4.869313, 4.8254113, 4.817934, 4.808355, 4.799707]",13
20,1430,"[1430, 1330, 128, 937, 1264, 194, 189, 1146, 1485, 55, 5, 173, 1153, 849, 201, 1150, 644, 1092, 95, 652]","[1430, 937, 194, 1330, 128, 1264, 5, 173, 189, 1485, 95, 1153, 1092, 55, 201, 1146, 1150, 644, 652, 849]",{473},"[5.709942, 5.3318524, 5.3252277, 5.39404, 5.236765, 5.3533754, 5.1349506, 4.969393, 5.118612, 4.981992, 5.230468, 5.19581, 5.0124984, 4.837303, 4.9796815, 4.941515, 4.9184303, 4.9854136, 5.042015, 4.878834]",194
21,1430,"[1430, 849, 392, 1140, 1147, 1485, 509, 1146, 610, 937, 1255, 1118, 903, 770, 1552, 897, 1446, 639, 1129, 126]","[1430, 849, 392, 1146, 1147, 1140, 937, 610, 509, 1485, 1255, 1118, 1552, 903, 770, 1129, 1446, 897, 126, 639]",{232},"[5.3701277, 5.3393497, 5.0707755, 4.815486, 4.84377, 4.778607, 4.787261, 4.916791, 4.7937036, 4.7969418, 4.7724714, 4.6742673, 4.568004, 4.5636573, 4.5931273, 4.5323486, 4.5417433, 4.507554, 4.55173, 4.509277]",1146
22,1477,"[1477, 250, 63, 890, 731, 311, 1330, 849, 165, 882, 113, 202, 128, 189, 582, 314, 960, 1552, 256, 316]","[1477, 250, 890, 63, 849, 731, 311, 1330, 165, 882, 113, 202, 128, 189, 582, 314, 960, 1552, 256, 316]","{826, 839}","[5.678099, 5.593247, 5.31973, 5.363881, 5.144557, 5.034726, 4.983156, 5.2284365, 4.9422727, 4.9203057, 4.870399, 4.8635745, 4.8571362, 4.843925, 4.81557, 4.7792735, 4.718578, 4.677554, 4.652428, 4.644507]",849
23,510,"[510, 113, 610, 766, 749, 949, 1254, 789, 283, 1163, 599, 694, 464, 893, 284, 1226, 1056, 92, 90, 609]","[510, 113, 610, 766, 789, 1254, 949, 283, 749, 1163, 609, 599, 464, 1226, 694, 1056, 893, 284, 92, 90]",{495},"[5.8538694, 5.753873, 5.7017546, 5.633416, 5.4321537, 5.465364, 5.4867997, 5.511833, 5.4505844, 5.3870044, 5.351464, 5.271786, 5.328695, 5.266321, 5.2473445, 5.271853, 5.268952, 5.2106137, 5.199479, 5.3725266]",789
24,1430,"[1430, 901, 1163, 1578, 1330, 261, 1333, 541, 56, 644, 839, 690, 639, 953, 894, 331, 1485, 929, 1352, 531]","[1430, 901, 1163, 1578, 261, 1330, 1333, 56, 541, 839, 644, 690, 953, 331, 1485, 639, 894, 1352, 531, 929]","{172, 1110, 1108}","[5.8035703, 5.734563, 5.4832597, 5.469123, 5.3841105, 5.3889513, 5.318984, 5.3095613, 5.309809, 5.2964563, 5.3080254, 5.2284274, 5.206259, 5.2224283, 5.1936784, 5.2128997, 5.211864, 5.1365433, 5.1896462, 5.1393595]",261
25,610,"[610, 1430, 118, 168, 1485, 1525, 609, 849, 1330, 1010, 1156, 1441, 645, 706, 135, 915, 652, 601, 477, 250]","[610, 1430, 849, 118, 168, 609, 1485, 1330, 1156, 1525, 915, 1010, 652, 135, 250, 706, 1441, 645, 477, 601]",{67},"[4.8665037, 4.861569, 4.711547, 4.70307, 4.6694255, 4.65166, 4.700892, 4.7346907, 4.6545286, 4.568613, 4.653389, 4.4664493, 4.460342, 4.4844384, 4.5094695, 4.6504803, 4.5117307, 4.4383163, 4.451603, 4.4987574]",849
26,637,"[637, 706, 645, 915, 1013, 370, 514, 1369, 59, 1581, 541, 1111, 850, 1389, 599, 235, 461, 741, 208, 714]","[637, 514, 1369, 706, 645, 915, 1013, 370, 235, 1581, 59, 541, 850, 599, 1111, 461, 1389, 714, 208, 741]",{737},"[5.4250827, 4.9576483, 4.917247, 4.909649, 4.893084, 4.8903265, 5.064264, 5.0561466, 4.7481427, 4.755746, 4.659116, 4.61862, 4.6572556, 4.6015353, 4.6209736, 4.8571677, 4.6068606, 4.5190043, 4.564983, 4.5835896]",514
27,1430,"[1430, 1581, 610, 1444, 1578, 706, 645, 1441, 1352, 1582, 492, 1156, 1111, 858, 342, 1129, 611, 1485, 165, 698]","[1430, 1581, 610, 706, 1444, 645, 1578, 1441, 1582, 492, 1352, 1129, 1111, 165, 1156, 342, 858, 611, 1485, 698]",{434},"[5.088347, 4.825211, 4.8033857, 4.7200637, 4.6792235, 4.724835, 4.7160115, 4.6690025, 4.5616484, 4.6093144, 4.582203, 4.5235, 4.5522094, 4.50616, 4.5215235, 4.561448, 4.5035458, 4.496977, 4.546816, 4.4714937]",706
28,541,"[541, 509, 13, 1330, 355, 609, 491, 1124, 528, 1477, 1129, 526, 171, 406, 63, 222, 99, 690, 425, 513]","[509, 541, 491, 13, 1477, 526, 355, 609, 528, 1124, 1129, 171, 406, 1330, 63, 425, 513, 99, 222, 690]",{236},"[5.88638, 5.891359, 5.72974, 5.337369, 5.568804, 5.503039, 5.7707996, 5.4730783, 5.4796953, 5.599178, 5.37856, 5.5760303, 5.343103, 5.340209, 5.2992578, 5.0463185, 5.103587, 4.869502, 5.186214, 5.1623898]",491
29,1430,"[1430, 1156, 849, 610, 1446, 1010, 1554, 1485, 832, 1252, 749, 555, 250, 392, 1539, 189, 903, 113, 283, 188]","[1430, 1156, 610, 1446, 1010, 1554, 1485, 849, 832, 749, 1252, 555, 392, 250, 1539, 189, 903, 188, 113, 283]","{1056, 23}","[5.371238, 4.966567, 4.7691355, 4.9024434, 4.8478875, 4.8093348, 4.802859, 4.7804723, 4.764653, 4.740532, 4.7502, 4.6892524, 4.639051, 4.6446514, 4.6207952, 4.5772066, 4.568893, 4.5304995, 4.513084, 4.544443]",1010
30,1190,"[1190, 390, 462, 1282, 652, 651, 1012, 484, 895, 891, 1578, 1352, 1554, 937, 290, 590, 631, 1207, 448, 1141]","[1190, 390, 462, 1282, 1012, 1578, 1352, 651, 652, 895, 590, 484, 891, 1554, 937, 1141, 290, 1207, 448, 631]",{645},"[6.1655836, 6.1258745, 5.9357567, 5.716198, 5.4895415, 5.5007763, 5.5547676, 5.360136, 5.430282, 5.340361, 5.5347667, 5.524834, 5.30075, 5.248332, 5.2356553, 5.3649645, 5.1513867, 5.234111, 5.1663227, 5.241759]",1012
31,509,"[509, 601, 1352, 191, 1525, 610, 184, 406, 177, 425, 949, 599, 136, 541, 651, 480, 1114, 1485, 113, 1180]","[601, 1352, 509, 191, 184, 177, 425, 406, 1525, 651, 136, 480, 599, 610, 1485, 949, 1180, 1114, 113, 541]",{93},"[5.353089, 5.4916024, 5.4349346, 5.3155174, 5.1935315, 5.0666, 5.263445, 5.1936564, 5.230508, 5.2281995, 5.0363355, 5.0670443, 5.1168776, 4.926495, 5.1647544, 5.0934405, 5.0253973, 5.0545945, 5.006296, 5.036236]",184
32,59,"[59, 599, 645, 178, 541, 706, 610, 342, 851, 8, 809, 915, 461, 338, 1254, 13, 1389, 1292, 654, 609]","[59, 599, 645, 706, 178, 541, 610, 342, 809, 851, 461, 8, 915, 654, 338, 1254, 13, 1389, 609, 1292]",{292},"[5.9665556, 5.84028, 5.756382, 5.621649, 5.612129, 5.624598, 5.4901853, 5.481562, 5.4470067, 5.36958, 5.4509234, 5.3586783, 5.37206, 5.2920914, 5.288249, 5.2811427, 5.2750673, 5.204366, 5.292538, 5.2364435]",706
33,1352,"[1352, 1430, 509, 49, 541, 1578, 1582, 652, 1012, 1525, 173, 1485, 1190, 1441, 13, 601, 491, 1124, 482, 311]","[1352, 1430, 1578, 509, 173, 49, 541, 652, 1582, 1525, 1012, 13, 1485, 1190, 601, 1441, 1124, 482, 491, 311]",{222},"[5.506901, 5.4932694, 5.2528877, 5.1763663, 5.1631866, 5.2865157, 5.0882077, 5.127776, 5.0232215, 5.070836, 5.201686, 4.965239, 4.9557514, 4.9103775, 4.9724154, 4.941463, 4.8690944, 4.88875, 4.8847313, 4.7544246]",1578
34,749,"[749, 704, 164, 449, 267, 168, 392, 610, 129, 406, 477, 627, 736, 915, 159, 118, 283, 177, 928, 1430]","[749, 704, 164, 267, 610, 129, 168, 392, 406, 477, 915, 283, 159, 177, 1430, 928, 627, 118, 449, 736]",{274},"[5.2448053, 5.0396442, 5.026038, 1.883876, 4.9722276, 4.8783073, 4.8622007, 4.915746, 4.8798866, 4.8329835, 4.79182, 4.696291, 1.6555752, 4.7512174, 4.732344, 4.683679, 4.7457433, 4.7292743, 4.69833, 4.71689]",610
35,849,"[849, 55, 1146, 1430, 370, 1156, 848, 610, 1292, 379, 637, 1147, 1264, 338, 1246, 1154, 200, 809, 901, 189]","[849, 370, 1156, 55, 1430, 1264, 1292, 848, 610, 637, 1146, 338, 379, 1154, 809, 1147, 189, 1246, 901, 200]",{593},"[5.4087343, 5.0102315, 4.8001566, 4.8997884, 5.148525, 5.02336, 4.845604, 4.834843, 4.8582706, 4.7723846, 4.8081536, 4.7596703, 4.8841, 4.77905, 4.6657143, 4.7690763, 4.518075, 4.760404, 4.6099744, 4.687866]",1156
36,1182,"[1182, 462, 726, 1010, 314, 425, 390, 250, 1485, 427, 63, 631, 165, 313, 1190, 517, 504, 1252, 639, 118]","[1182, 462, 726, 1010, 390, 314, 425, 250, 427, 1485, 63, 631, 165, 1190, 313, 517, 504, 118, 639, 1252]",{287},"[5.4472976, 5.4146547, 5.311277, 5.13, 5.046417, 5.04343, 5.062583, 5.006332, 4.943639, 4.9717383, 4.9363866, 4.9103966, 4.8852882, 4.8749394, 4.884865, 4.858954, 4.849824, 4.8161845, 4.820915, 4.837662]",390
37,63,"[63, 494, 221, 78, 392, 68, 594, 1140, 188, 163, 954, 732, 1010, 1054, 160, 748, 97, 142, 1552, 240]","[63, 494, 78, 221, 594, 188, 1140, 392, 68, 163, 954, 732, 1010, 1054, 160, 748, 142, 97, 1552, 240]",{30},"[5.2932134, 5.21598, 5.1184645, 5.126875, 4.907337, 4.8938613, 4.9733233, 4.911283, 4.914888, 4.869595, 4.849086, 4.811796, 4.808955, 4.791452, 4.7726507, 4.7700963, 4.7122064, 4.7248745, 4.700398, 4.691213]",594
38,1010,"[1010, 1525, 1485, 1182, 1430, 462, 118, 250, 726, 610, 601, 188, 1129, 482, 1330, 168, 849, 177, 113, 1252]","[1010, 1525, 1485, 1182, 462, 1430, 250, 118, 726, 188, 601, 610, 1129, 482, 113, 168, 1330, 177, 849, 1252]",{527},"[5.0276527, 4.953142, 4.933939, 4.917552, 4.8735495, 4.8852677, 4.816169, 4.8319936, 4.781486, 4.731857, 4.739688, 4.762248, 4.664789, 4.647732, 4.6196117, 4.6265116, 4.6007857, 4.603431, 4.630257, 4.580174]",462
39,311,"[311, 832, 1554, 392, 1552, 165, 1010, 316, 1373, 250, 1129, 1156, 1477, 954, 314, 494, 214, 1330, 172, 1182]","[311, 832, 1554, 392, 165, 1010, 1552, 316, 250, 1373, 1129, 1156, 954, 1477, 494, 314, 214, 1330, 1182, 172]",{409},"[5.773143, 5.6695933, 5.6160965, 5.546336, 5.4064593, 5.434751, 5.420691, 5.3828177, 5.3668466, 5.367682, 5.338327, 5.288696, 5.2761483, 5.284787, 5.246264, 5.2625575, 5.2341747, 5.2181134, 5.1977096, 5.2123]",165
40,1430,"[1430, 118, 168, 1010, 610, 1525, 1539, 1156, 1485, 250, 749, 167, 392, 49, 188, 406, 513, 175, 849, 123]","[1430, 118, 168, 1010, 1525, 610, 1539, 1485, 1156, 250, 167, 749, 49, 188, 392, 406, 849, 513, 175, 123]","{154, 428}","[5.546933, 5.4558654, 5.4468613, 5.4425125, 5.3571553, 5.3929715, 5.3415985, 5.2801266, 5.295958, 5.272076, 5.224213, 5.2590666, 5.161344, 5.17732, 5.1770835, 5.1486425, 5.1067863, 5.1019535, 5.1071625, 5.0698686]",1525
41,392,"[392, 1246, 1430, 1147, 376, 1578, 345, 494, 698, 229, 737, 935, 5, 704, 1118, 221, 498, 714, 1444, 518]","[392, 345, 376, 494, 1430, 1246, 704, 1578, 737, 498, 1147, 229, 5, 935, 714, 518, 221, 1118, 1444, 698]",{331},"[5.739617, 5.1561003, 5.160905, 5.0999155, 5.2253847, 5.1243668, 5.2356606, 5.1777077, 4.8885374, 5.0253377, 5.1237397, 4.9841433, 4.9885178, 5.1369886, 4.928636, 4.929308, 5.116703, 4.9758883, 4.899242, 4.9510646]",345
42,1430,"[1430, 849, 610, 1485, 1156, 903, 897, 1446, 639, 1254, 1525, 915, 509, 1578, 1292, 1055, 273, 1330, 338, 1158]","[1430, 849, 610, 1485, 903, 1156, 897, 639, 1525, 1446, 1578, 509, 1055, 1254, 915, 273, 1330, 1292, 338, 1158]","{499, 316}","[5.702308, 5.4481015, 5.2381516, 5.1110187, 4.890155, 4.8996215, 4.864736, 4.775177, 4.8399754, 4.7447834, 4.7968335, 4.707027, 4.76503, 4.7699604, 4.663816, 4.754093, 4.685336, 4.670952, 4.6132426, 4.591977]",903
43,1330,"[1330, 610, 1430, 609, 1485, 55, 58, 1254, 849, 59, 1156, 639, 706, 1525, 123, 118, 428, 599, 512, 949]","[610, 1330, 1430, 609, 55, 1485, 1254, 59, 849, 1156, 58, 639, 706, 599, 123, 428, 1525, 512, 949, 118]","{16, 183}","[5.569834, 5.593088, 5.532038, 5.4183445, 5.382588, 5.4056616, 5.254907, 5.2973757, 5.2848406, 5.2871127, 5.2806945, 5.2531357, 5.197611, 5.107742, 5.134187, 5.095396, 5.1086736, 5.160604, 5.105418, 5.1016593]",55
44,1010,"[1010, 250, 1156, 832, 188, 749, 484, 311, 165, 243, 168, 113, 610, 1444, 1554, 1252, 270, 316, 895, 860]","[1010, 1156, 250, 749, 832, 188, 484, 311, 165, 243, 610, 168, 113, 1444, 1554, 1252, 895, 860, 270, 316]",{100},"[5.180983, 5.0028753, 5.026008, 4.926233, 4.9078174, 4.9572253, 4.8918905, 4.8800173, 4.8793116, 4.8497834, 4.7836046, 4.7759347, 4.8045783, 4.7566853, 4.6931386, 4.6680703, 4.608922, 4.587923, 4.6411247, 4.628898]",749
45,182,"[182, 832, 270, 175, 476, 198, 1147, 168, 513, 345, 207, 164, 1104, 660, 113, 222, 190, 194, 525, 283]","[832, 182, 270, 175, 1147, 476, 222, 198, 168, 113, 513, 345, 283, 207, 164, 1104, 660, 190, 525, 194]","{544, 868, 200, 117, 407}","[5.3887067, 5.4842854, 5.364158, 5.320119, 5.2653475, 5.108671, 5.284908, 5.0800653, 5.0404086, 5.0220447, 5.015635, 5.0070667, 4.994823, 4.9797835, 5.0573635, 5.1399703, 4.9415884, 4.7911615, 4.924436, 5.018353]",1147
46,1430,"[1430, 509, 128, 173, 126, 97, 21, 95, 186, 191, 78, 355, 1578, 1104, 49, 1129, 1485, 316, 954, 485]","[509, 1430, 128, 126, 97, 173, 186, 191, 21, 355, 95, 1104, 78, 1578, 49, 316, 485, 1129, 1485, 954]",{875},"[5.3368454, 5.3900537, 5.3200603, 5.061781, 5.112095, 5.111001, 4.9259715, 4.907856, 4.942331, 4.9384027, 4.8566847, 4.9096775, 4.8065476, 4.8846383, 4.803812, 4.7614923, 4.746063, 4.780788, 4.7077765, 4.766998]",97
47,849,"[849, 1156, 250, 1477, 1330, 1264, 536, 456, 311, 1440, 1552, 1554, 742, 832, 63, 173, 1146, 1010, 882, 1013]","[1156, 849, 1477, 250, 536, 1330, 1264, 456, 1440, 742, 311, 1554, 832, 1013, 882, 63, 1552, 1010, 173, 1146]",{738},"[4.797886, 4.8273597, 4.518285, 4.5193787, 4.4081216, 4.3878946, 4.4645305, 4.385105, 4.2575665, 4.3156395, 4.1621585, 4.2502284, 4.287503, 4.2003613, 4.1625366, 4.070178, 4.061774, 4.126864, 4.171668, 4.1826386]",536
48,168,"[168, 274, 342, 344, 477, 766, 1118, 201, 133, 472, 11, 1010, 1061, 611, 789, 113, 188, 478, 749, 495]","[168, 274, 342, 344, 766, 1118, 477, 201, 133, 1010, 11, 749, 472, 789, 1061, 611, 495, 113, 188, 478]",{94},"[4.335926, 4.2753687, 4.1851397, 4.182455, 4.084913, 4.134097, 4.114394, 3.9530997, 3.9350402, 3.8655941, 3.9026992, 3.9076617, 3.812864, 3.8095171, 3.8536646, 3.7875638, 3.7864041, 3.7807183, 3.8782184, 3.801128]",766
49,494,"[494, 376, 732, 21, 164, 180, 49, 1124, 97, 858, 1129, 954, 68, 528, 1582, 63, 392, 169, 192, 171]","[376, 494, 732, 21, 180, 164, 1124, 858, 97, 49, 392, 954, 1129, 68, 528, 63, 1582, 169, 192, 171]",{544},"[5.445845, 5.4685197, 5.327674, 4.977087, 4.897414, 4.90207, 4.665866, 4.7056103, 4.674808, 4.6868534, 4.6234956, 4.651759, 4.622763, 4.598357, 4.5814443, 4.592765, 4.6638756, 4.570482, 4.491133, 4.4490757]",180
