user,item,topk,new_topk,counterfactual,predicted_scores,replacement
10,509,"[509, 1430, 610, 541, 270, 476, 191, 355, 11, 338, 1292, 316, 1118, 168, 485, 690, 513, 1525, 227, 1578, 525, 1352, 207, 1147, 601, 13, 425, 523, 172, 1333, 707, 190, 521, 421, 1485, 636, 903, 461, 481, 222, 143, 653, 478, 511, 949, 649, 1030, 223, 273, 1330]","[509, 1430, 541, 610, 476, 270, 338, 11, 1292, 191, 355, 1578, 690, 1118, 1352, 316, 13, 485, 1525, 207, 168, 903, 1485, 190, 1147, 513, 525, 1333, 511, 227, 601, 425, 523, 1030, 636, 521, 421, 1330, 172, 461, 707, 143, 481, 478, 949, 222, 653, 649, 223, 273]","{296, 324}","[5.3165345, 5.247858, 5.1024284, 5.148227, 4.9669466, 4.9982276, 4.865044, 4.8361545, 4.896567, 4.903109, 4.890744, 4.7074122, 4.784079, 4.6814313, 4.6933556, 4.786834, 4.643584, 4.693078, 4.5917645, 4.7898536, 4.6265235, 4.7811003, 4.6900406, 4.651675, 4.579967, 4.7007947, 4.5672836, 4.5664926, 4.5409102, 4.605126, 4.503774, 4.6550174, 4.5493097, 4.546204, 4.6811595, 4.55699, 4.6812296, 4.5369816, 4.4971046, 4.4706006, 4.498967, 4.4613714, 4.497024, 4.597001, 4.4828987, 4.446737, 4.5636835, 4.4342113, 4.4180613, 4.5439596]",476
11,1430,"[1430, 1352, 1441, 1485, 514, 1578, 858, 509, 1141, 639, 1129, 1525, 528, 897, 1012, 1582, 118, 610, 176, 198, 601, 1581, 1055, 1190, 342, 645, 135, 376, 637, 511, 478, 301, 8, 632, 133, 1076, 482, 704, 832, 165, 732, 241, 611, 261, 345, 1124, 774, 706, 316, 1147]","[1430, 1352, 1441, 1485, 1578, 514, 858, 509, 1141, 639, 897, 1129, 528, 1525, 1582, 1012, 610, 198, 176, 118, 1055, 601, 1581, 135, 1190, 342, 376, 301, 645, 632, 704, 511, 478, 8, 133, 1076, 482, 261, 637, 241, 832, 345, 774, 611, 1147, 165, 1124, 732, 706, 316]",{3},"[5.786884, 5.722157, 5.5639544, 5.54383, 5.4737067, 5.4785104, 5.3983507, 5.3223677, 5.300304, 5.2736464, 5.243822, 5.2306, 5.238265, 5.2483115, 5.2302055, 5.23052, 5.1299353, 5.1712036, 5.1575027, 5.161709, 5.1014543, 5.0923715, 5.116052, 5.07786, 5.075076, 5.0649014, 5.0829215, 5.072431, 5.0031915, 5.034673, 5.034593, 5.06896, 5.0196266, 5.051292, 5.011429, 5.008242, 5.0078154, 5.046137, 4.9687214, 4.9237623, 4.905047, 4.987595, 4.957183, 5.0067935, 4.963129, 4.9228697, 4.9627886, 4.8960934, 4.864769, 4.933129]",1578
12,749,"[749, 849, 610, 1156, 189, 809, 1430, 1330, 848, 1292, 1220, 939, 1163, 206, 1254, 1440, 609, 647, 894, 338, 831, 370, 155, 250, 949, 476, 587, 536, 644, 222, 268, 608, 1153, 207, 204, 652, 1445, 304, 956, 24, 1154, 916, 1189, 19, 915, 1146, 245, 599, 392, 456]","[749, 610, 1156, 189, 809, 849, 848, 1430, 1330, 1292, 1163, 1220, 1440, 1254, 939, 609, 206, 338, 831, 370, 894, 949, 250, 1153, 476, 587, 644, 222, 1154, 608, 155, 647, 207, 204, 652, 24, 1445, 268, 956, 1146, 1189, 456, 304, 536, 599, 916, 915, 19, 245, 392]",{234},"[5.3385496, 5.1719365, 5.313654, 5.3013616, 5.2190666, 5.1825213, 5.0753736, 5.075339, 5.0869517, 5.031404, 4.9531612, 4.8847127, 4.9621544, 4.853744, 4.889847, 4.9338036, 4.8541346, 4.637522, 4.7030315, 4.799099, 4.77063, 4.7460103, 4.651203, 4.6893673, 4.6941533, 4.6836715, 4.675888, 4.5417957, 4.6616554, 4.6615715, 4.601349, 4.6546655, 4.6880283, 4.6348267, 4.6328826, 4.6221623, 4.60942, 4.541933, 4.599611, 4.612725, 4.659452, 4.514756, 4.578229, 4.4935803, 4.5119543, 4.5869064, 4.4843607, 4.528787, 4.4767647, 4.5544014]",809
13,494,"[494, 173, 732, 21, 858, 49, 370, 714, 376, 1129, 172, 392, 954, 1441, 1430, 68, 1156, 1330, 518, 171, 1444, 1525, 1578, 118, 164, 1246, 311, 421, 97, 479, 295, 509, 201, 180, 1582, 528, 165, 1352, 691, 1141, 1539, 189, 604, 63, 78, 316, 1140, 601, 832, 478]","[494, 173, 732, 21, 49, 858, 1129, 376, 714, 370, 172, 1430, 392, 954, 1441, 1330, 1156, 68, 171, 1525, 118, 164, 518, 311, 1578, 1444, 295, 509, 479, 97, 201, 421, 180, 1246, 165, 1582, 528, 1539, 1352, 63, 1141, 832, 189, 316, 604, 601, 691, 478, 78, 1140]",{680},"[4.9196634, 4.867923, 4.774828, 4.759991, 4.576958, 4.61014, 4.5227904, 4.5458407, 4.5602937, 4.567706, 4.506856, 4.4681687, 4.4547505, 4.4492826, 4.4815707, 4.426034, 4.4343376, 4.447352, 4.337145, 4.3933134, 4.3105, 4.361337, 4.319897, 4.349248, 4.3444037, 4.2638726, 4.3230944, 4.2740006, 4.280374, 4.280929, 4.2938213, 4.2910957, 4.2773943, 4.273466, 4.2417803, 4.228048, 4.247612, 4.194816, 4.1453724, 4.1856213, 4.2039495, 4.1687403, 4.1592236, 4.187711, 4.116534, 4.167372, 4.0888915, 4.1479936, 4.178097, 4.1333055]",49
14,849,"[849, 200, 128, 1485, 610, 1089, 536, 1146, 1252, 770, 1446, 1156, 464, 1182, 749, 510, 651, 55, 1126, 426, 555, 726, 113, 1299, 202, 639, 314, 1231, 731, 1207, 1430, 32, 661, 364, 284, 283, 981, 362, 534, 1109, 694, 511, 280, 643, 915, 1554, 425, 1069, 1261, 692]","[849, 128, 1089, 200, 770, 1485, 610, 536, 1126, 1146, 1446, 1252, 1156, 464, 32, 1182, 749, 510, 651, 55, 555, 426, 113, 1299, 726, 639, 202, 314, 731, 1207, 1430, 364, 661, 1231, 283, 284, 981, 534, 1109, 362, 694, 511, 280, 915, 643, 1069, 1554, 425, 692, 1261]",{409},"[7.3919616, 6.2114716, 6.3943577, 6.0464044, 6.028351, 6.2297792, 5.98102, 5.947896, 5.9198146, 6.164696, 5.923206, 5.9056935, 5.8892484, 5.8743243, 5.8611684, 5.850003, 5.837386, 5.8189974, 5.967119, 5.756775, 5.764683, 5.742783, 5.750201, 5.748043, 5.73279, 5.734036, 5.6867514, 5.597772, 5.6690035, 5.657396, 5.6488805, 5.880241, 5.62358, 5.6251197, 5.586649, 5.5883274, 5.5738373, 5.527619, 5.5523834, 5.5310907, 5.510592, 5.4943743, 5.4925656, 5.47586, 5.4840097, 5.4658175, 5.4607778, 5.470747, 5.450943, 5.4526606]",1089
15,29,"[29, 981, 1090, 590, 1207, 1282, 1578, 1190, 895, 1485, 414, 390, 1012, 8, 651, 1554, 551, 913, 342, 462, 1352, 774, 128, 1002, 357, 363, 1252, 70, 1112, 522, 1231, 313, 1182, 1430, 130, 984, 243, 1272, 1123, 1181, 639, 1081, 261, 619, 47, 412, 38, 555, 391, 346]","[29, 1578, 1207, 981, 1090, 590, 390, 1282, 1352, 551, 1190, 895, 414, 1485, 1012, 8, 651, 913, 1554, 1430, 342, 462, 261, 774, 1002, 128, 357, 1123, 363, 1252, 1112, 38, 522, 313, 1182, 70, 130, 1231, 1272, 984, 243, 1181, 639, 619, 47, 412, 555, 1081, 391, 346]",{267},"[4.8541, 4.654911, 4.6404114, 4.6094575, 4.663648, 4.56005, 4.785353, 4.485743, 4.480472, 4.4676585, 4.4758654, 4.6054063, 4.466254, 4.427858, 4.3717217, 4.3473253, 4.4943376, 4.351202, 4.297413, 4.2655716, 4.5061607, 4.197903, 4.1861362, 4.1882386, 4.1580544, 4.148396, 4.133432, 4.068359, 4.127968, 4.11028, 4.0524235, 4.1050644, 4.0868387, 4.323763, 4.0657687, 4.0329647, 4.02499, 4.0340796, 4.1550474, 4.0106683, 4.0030384, 3.9312625, 4.217761, 3.9823916, 3.97187, 3.9707422, 4.112177, 3.9641857, 3.8950727, 3.8747516]",1578
16,1330,"[1330, 1477, 189, 890, 250, 1129, 609, 954, 311, 204, 257, 776, 1140, 108, 222, 1552, 298, 882, 1124, 476, 809, 162, 526, 295, 509, 1010, 612, 113, 99, 727, 518, 207, 24, 582, 269, 690, 491, 819, 687, 190, 485, 143, 1106, 528, 1431, 507, 219, 329, 314, 165]","[1330, 1477, 189, 250, 1129, 890, 609, 954, 204, 311, 776, 257, 1140, 108, 1124, 222, 1552, 809, 298, 295, 882, 509, 526, 612, 99, 476, 162, 518, 1431, 819, 727, 1010, 269, 528, 690, 491, 113, 190, 485, 143, 207, 582, 165, 329, 1106, 687, 507, 24, 314, 219]","{264, 752, 1039}","[5.802629, 5.4056687, 5.376366, 5.22051, 5.318183, 5.262438, 5.1266856, 5.1115565, 5.001778, 5.019112, 4.9222345, 4.9745336, 4.9095407, 4.8967586, 4.8412833, 4.804287, 4.7741394, 4.7479534, 4.8611455, 4.6964626, 4.784498, 4.687253, 4.7302084, 4.7482405, 4.745632, 4.618223, 4.721743, 4.5881734, 4.702475, 4.6230497, 4.6651106, 4.5613685, 4.4972386, 4.5456376, 4.615421, 4.5956354, 4.5915256, 4.623711, 4.530076, 4.5733943, 4.5707555, 4.569393, 4.530462, 4.613004, 4.63363, 4.5152297, 4.4005265, 4.533384, 4.4749994, 4.5422077]",1129
17,832,"[832, 1092, 194, 1147, 849, 1118, 239, 182, 158, 513, 175, 352, 1037, 286, 660, 476, 625, 1373, 128, 21, 1552, 487, 759, 1007, 764, 218, 449, 165, 198, 707, 314, 509, 417, 1252, 391, 527, 141, 688, 322, 341, 248, 227, 345, 222, 164, 1104, 1564, 1146, 311, 1051]","[832, 194, 1147, 849, 1118, 182, 158, 175, 513, 352, 1037, 476, 660, 1092, 625, 21, 128, 1373, 1007, 1552, 487, 218, 759, 764, 198, 707, 165, 509, 688, 417, 314, 341, 391, 527, 1252, 141, 227, 345, 222, 248, 164, 322, 1146, 1104, 1564, 311, 1051, 239, 286, 449]",{13},"[5.627657, 5.033021, 5.492004, 5.4651127, 5.3654985, 5.2063375, 4.6793756, 5.1804295, 5.1333637, 5.0910573, 5.112477, 5.074582, 5.063262, 4.586179, 5.0347943, 5.0574465, 4.9835296, 4.965696, 4.966167, 4.9773173, 4.9449883, 4.942394, 4.9294634, 4.9480343, 4.9104676, 4.93386, 4.368768, 4.8924613, 4.899833, 4.8947916, 4.852487, 4.871792, 4.8534975, 4.8378587, 4.841408, 4.838225, 4.8375134, 4.8573527, 4.796038, 4.8469224, 4.81254, 4.814686, 4.813526, 4.8126187, 4.7989583, 4.788034, 4.76461, 4.791689, 4.749802, 4.7431755]",1118
18,274,"[274, 611, 168, 789, 1582, 342, 1118, 477, 491, 612, 344, 11, 645, 914, 182, 288, 45, 188, 1444, 1576, 311, 1246, 165, 13, 113, 1352, 766, 185, 1402, 133, 198, 698, 495, 1441, 1012, 1581, 178, 578, 1061, 365, 527, 177, 300, 209, 996, 862, 528, 1089, 294, 432]","[274, 611, 168, 342, 789, 1118, 1582, 491, 477, 612, 645, 914, 11, 1444, 1352, 13, 1576, 182, 45, 344, 288, 188, 165, 311, 113, 1246, 133, 1402, 185, 1441, 178, 698, 578, 495, 198, 1061, 766, 1012, 1581, 300, 365, 528, 862, 177, 1089, 294, 996, 527, 209, 432]",{629},"[5.3596244, 5.267774, 5.26664, 5.159873, 5.122288, 5.1905956, 5.12651, 5.0156336, 5.040643, 4.9421115, 4.728642, 4.812584, 4.865386, 4.8615637, 4.732696, 4.7251725, 4.731953, 4.7170906, 4.762161, 4.741303, 4.6794, 4.6739273, 4.682682, 4.745435, 4.67649, 4.7481246, 4.5984054, 4.641469, 4.6484013, 4.6691194, 4.6041436, 4.6225815, 4.604404, 4.640305, 4.5970664, 4.5918145, 4.623812, 4.6119766, 4.5988684, 4.5700355, 4.516094, 4.5416393, 4.572891, 4.488985, 4.5256014, 4.545548, 4.547144, 4.533686, 4.5320473, 4.4567513]",342
19,464,"[464, 642, 510, 541, 749, 13, 610, 113, 1094, 599, 406, 654, 949, 92, 355, 284, 59, 863, 1352, 1333, 731, 425, 860, 136, 895, 851, 520, 1114, 741, 1496, 196, 651, 177, 1145, 645, 1181, 601, 486, 1525, 1056, 22, 461, 913, 123, 314, 513, 181, 134, 338, 31]","[464, 541, 510, 642, 13, 749, 610, 113, 1094, 599, 406, 654, 949, 92, 355, 284, 59, 863, 1352, 1333, 425, 136, 860, 731, 520, 895, 851, 1496, 196, 177, 1145, 1114, 651, 741, 486, 645, 601, 1181, 123, 1525, 513, 22, 461, 1056, 181, 913, 338, 314, 134, 31]",{545},"[5.4244714, 5.187338, 5.187534, 5.222411, 5.1114683, 5.166687, 5.0900536, 5.0461698, 5.044468, 5.0037208, 4.993399, 4.9616556, 4.9367523, 4.903886, 4.875924, 4.869313, 4.8254113, 4.817934, 4.808355, 4.799707, 4.720355, 4.7711196, 4.7299037, 4.760499, 4.700661, 4.6910787, 4.720248, 4.6606646, 4.647931, 4.682404, 4.676233, 4.6482253, 4.663694, 4.66101, 4.6215353, 4.608155, 4.6205373, 4.6235805, 4.58534, 4.561254, 4.572052, 4.569568, 4.5542893, 4.587161, 4.5475507, 4.5785966, 4.5577683, 4.5311007, 4.552362, 4.5220623]",13
