user,item,topk,new_topk,counterfactual,predicted_scores,replacement
45,182,"[182, 832, 270, 175, 476, 198, 1147, 168, 513, 345, 207, 164, 1104, 660, 113, 222, 190, 194, 525, 283, 1092, 481, 611, 296, 215, 406, 112, 509, 316, 653, 273, 352, 233, 586, 165, 152, 227, 497, 355, 503, 223, 187, 774, 1430, 133, 125, 23, 487, 142, 193]","[832, 23, 182, 270, 1147, 175, 1092, 611, 476, 113, 283, 222, 296, 198, 168, 352, 513, 345, 207, 164, 487, 1104, 142, 660, 190, 525, 509, 481, 653, 215, 406, 194, 316, 273, 112, 227, 233, 586, 165, 152, 125, 497, 1430, 355, 503, 223, 187, 774, 133, 193]","{266, 146, 407, 408, 280, 24, 674, 167, 810, 1070, 308, 180, 200, 471, 868, 747, 1007, 116, 117, 506, 890}","[5.2915926, 5.5850573, 5.2675157, 5.2228785, 5.16777, 5.0116596, 5.232761, 4.9846706, 4.9431553, 4.9248233, 4.9186974, 4.9100804, 4.897206, 4.882631, 5.1576915, 5.08709, 4.84439, 4.7440495, 4.8273573, 5.1188602, 5.21359, 4.7970023, 5.171468, 5.0643353, 4.762615, 4.759202, 4.71787, 4.8064446, 4.7267756, 4.7761703, 4.718451, 4.9708815, 4.7002134, 4.6956286, 4.68754, 4.676824, 4.701434, 4.6420465, 4.6212482, 4.6188984, 4.6185093, 4.6179585, 4.6153793, 4.6328998, 4.6060824, 4.6550364, 5.3014846, 4.8972573, 4.8969836, 4.5939517]",23
46,1430,"[1430, 509, 128, 173, 126, 97, 21, 95, 186, 191, 78, 355, 1578, 1104, 49, 1129, 1485, 316, 954, 485, 194, 1147, 897, 1330, 566, 525, 190, 227, 198, 164, 184, 5, 171, 601, 68, 518, 425, 523, 156, 521, 1352, 421, 903, 612, 63, 494, 27, 236, 738, 222]","[509, 128, 1147, 1430, 126, 97, 173, 186, 191, 95, 355, 21, 1104, 78, 49, 1129, 316, 485, 954, 566, 525, 1578, 190, 227, 518, 184, 601, 194, 1330, 68, 198, 425, 523, 612, 903, 897, 156, 521, 421, 63, 171, 494, 5, 222, 164, 27, 1485, 236, 738, 1352]","{352, 287, 869, 342, 890, 893, 319}","[5.141001, 5.408557, 5.202322, 5.1034756, 5.1306157, 5.1296606, 4.905853, 4.950649, 4.9596047, 4.9564443, 4.8991337, 4.92781, 4.7131867, 4.9022284, 4.846501, 4.804436, 4.556383, 4.799134, 4.7504973, 4.7845974, 4.669903, 5.1602306, 4.6477423, 4.6696405, 4.722121, 4.7191396, 4.7059917, 4.6947765, 4.6660786, 4.591604, 4.6759086, 4.6083193, 4.6295443, 4.6718636, 4.6692476, 4.687699, 4.6595817, 4.6588016, 4.646336, 4.6414886, 4.4323716, 4.63858, 4.6526694, 4.65719, 4.6302543, 4.620942, 4.568702, 4.5462346, 4.5137467, 4.601696]",1147
47,849,"[849, 1156, 250, 1477, 1330, 1264, 536, 456, 311, 1440, 1552, 1554, 742, 832, 63, 173, 1146, 1010, 882, 1013, 726, 1373, 464, 766, 331, 392, 772, 749, 189, 113, 809, 202, 95, 78, 1129, 172, 652, 165, 1153, 890, 200, 24, 316, 1150, 462, 90, 216, 915, 457, 644]","[1156, 392, 849, 1477, 250, 832, 311, 1010, 1552, 1373, 63, 1330, 536, 1554, 749, 173, 456, 882, 1264, 1440, 165, 172, 316, 95, 78, 742, 766, 772, 1013, 1146, 113, 726, 464, 200, 331, 24, 1129, 90, 202, 809, 915, 1153, 457, 652, 890, 189, 1150, 216, 462, 644]","{0, 224, 835, 970, 410, 368, 276, 279, 1048, 122, 826, 221}","[4.5412097, 4.6314983, 4.5203876, 4.532768, 4.2784986, 4.1435976, 4.262567, 4.190816, 4.4601464, 4.1220784, 4.3924522, 4.2563944, 3.9871755, 4.5093784, 4.364624, 4.2286663, 3.8767154, 4.4357047, 4.1730337, 3.917675, 3.868394, 4.380838, 3.8350644, 3.939974, 3.7761667, 4.5425444, 3.9315317, 4.23574, 3.6785154, 3.8745346, 3.7269855, 3.7287838, 4.023594, 4.022821, 3.7561631, 4.114699, 3.6998513, 4.121286, 3.7119124, 3.6994123, 3.810869, 3.7615173, 4.0695534, 3.6348252, 3.627271, 3.738647, 3.6309423, 3.7128434, 3.7098227, 3.4652047]",392
48,168,"[168, 274, 342, 344, 477, 766, 1118, 201, 133, 472, 11, 1010, 1061, 611, 789, 113, 188, 478, 749, 495, 8, 1181, 1582, 13, 860, 177, 164, 1252, 45, 142, 165, 645, 915, 527, 159, 1352, 1246, 128, 197, 178, 134, 315, 601, 432, 914, 1205, 355, 114, 1012, 347]","[344, 766, 1118, 274, 201, 168, 133, 342, 1010, 8, 11, 789, 1246, 1582, 347, 860, 477, 45, 495, 1252, 749, 128, 177, 178, 165, 114, 915, 1012, 1352, 645, 472, 355, 315, 1061, 611, 164, 159, 1181, 113, 188, 478, 13, 142, 197, 134, 527, 601, 432, 914, 1205]","{0, 257, 397, 269, 298, 180, 442, 447, 325, 326, 69, 716, 94, 97, 98, 230, 240, 756, 117, 887, 120, 508}","[3.9913824, 4.048187, 3.8748376, 4.2146583, 3.7404892, 4.1829653, 4.16405, 3.9972184, 3.906016, 3.569203, 3.8331976, 3.854633, 3.5025918, 3.4842174, 3.8265786, 3.4430358, 3.441928, 3.4362643, 3.6909218, 3.731623, 3.8505557, 3.4488428, 3.7916071, 3.3754385, 3.7437916, 3.668774, 3.4700704, 3.7112088, 3.7390199, 3.305621, 3.637265, 3.5844486, 3.6305046, 3.241266, 3.4642293, 3.605795, 3.8037336, 3.6903741, 3.2694821, 3.6608422, 3.2479305, 3.530021, 3.1819475, 3.1815329, 3.1690667, 3.13889, 3.5621133, 3.6366415, 3.6243215, 3.7458231]",347
49,494,"[494, 376, 732, 21, 164, 180, 49, 1124, 97, 858, 1129, 954, 68, 528, 1582, 63, 392, 169, 192, 171, 173, 790, 649, 509, 714, 165, 611, 1301, 481, 198, 78, 293, 491, 524, 316, 1141, 354, 832, 1111, 201, 485, 1330, 241, 518, 1140, 465, 369, 1546, 497, 1054]","[376, 494, 1546, 732, 1582, 180, 528, 1124, 858, 21, 790, 611, 198, 164, 491, 1141, 49, 714, 524, 1129, 1111, 481, 518, 171, 97, 173, 241, 954, 63, 68, 293, 1140, 392, 497, 169, 369, 509, 165, 192, 832, 1330, 316, 1301, 485, 649, 78, 354, 201, 465, 1054]","{257, 129, 8, 9, 266, 267, 12, 269, 270, 14, 532, 24, 284, 542, 287, 675, 292, 299, 305, 818, 308, 309, 310, 311, 314, 1213, 322, 323, 325, 326, 709, 328, 329, 330, 331, 1227, 589, 840, 975, 1105, 469, 344, 345, 740, 744, 1001, 234, 236, 110, 626, 244, 245, 506, 1019, 125}","[5.495605, 5.62438, 5.0650587, 4.68204, 4.629355, 4.9555893, 4.6061296, 4.8571086, 4.3805246, 4.838166, 4.563813, 4.3574157, 4.3286085, 4.9529753, 5.04225, 4.330094, 4.3163586, 4.3079247, 4.228573, 4.389386, 4.372429, 4.6799903, 4.1021976, 4.287002, 4.6056, 4.2428203, 4.6720266, 4.143317, 4.4861817, 4.650604, 4.019395, 4.326596, 4.615127, 4.601462, 4.1635003, 4.613986, 3.9419496, 4.2190676, 4.511942, 3.9024394, 4.112578, 4.1882706, 4.367652, 4.4756565, 4.3223505, 3.8923962, 4.301415, 5.0670757, 4.3109746, 3.847228]",1546
50,392,"[392, 1140, 298, 777, 849, 272, 1552, 832, 65, 1147, 687, 727, 594, 1010, 329, 1373, 1057, 189, 494, 874, 82, 164, 207, 165, 250, 1092, 1564, 810, 1118, 367, 732, 168, 270, 128, 278, 1330, 476, 609, 219, 108, 401, 611, 1264, 1255, 72, 311, 142, 1146, 716, 204]","[1092, 392, 849, 687, 298, 1140, 1147, 1146, 810, 329, 1118, 189, 65, 609, 611, 272, 777, 250, 1057, 128, 1552, 401, 82, 874, 1330, 832, 1264, 207, 165, 594, 1010, 168, 1373, 270, 476, 367, 164, 1255, 1564, 727, 204, 278, 494, 72, 311, 142, 732, 108, 219, 716]","{256, 257, 130, 3, 6, 391, 264, 8, 1019, 518, 525, 653, 14, 786, 403, 408, 153, 922, 923, 163, 548, 421, 936, 41, 171, 174, 175, 818, 180, 564, 566, 821, 54, 57, 61, 66, 69, 70, 966, 840, 199, 78, 1231, 977, 210, 81, 473, 93, 735, 225, 354, 866, 356, 228, 229, 355, 744, 227, 759, 236, 110, 751, 1007, 116, 117, 247, 249, 378, 251, 124, 126}","[5.3507032, 4.98652, 5.0089097, 4.4289813, 5.297214, 4.433647, 4.374398, 4.270995, 4.5653334, 4.968679, 5.2703204, 4.040752, 4.232974, 4.1980357, 4.711623, 4.144397, 4.40229, 4.6631784, 3.916569, 4.301219, 4.310305, 4.099963, 4.2608666, 4.252781, 4.4214377, 5.352732, 4.0550275, 4.819201, 4.693362, 4.1026616, 3.7722623, 4.1581087, 4.143447, 4.3918056, 3.97005, 4.2941027, 4.123575, 4.461812, 3.7335, 3.7336426, 4.363168, 4.4460464, 4.2647862, 4.0568123, 3.9057264, 3.8980176, 3.8928156, 4.928133, 3.5296583, 4.022635]",1092
51,1205,"[1205, 274, 425, 1582, 337, 226, 268, 1012, 241, 188, 490, 789, 491, 168, 114, 1140, 594, 502, 673, 1057, 891, 601, 477, 39, 472, 390, 127, 347, 1352, 478, 626, 258, 1181, 793, 219, 1118, 482, 612, 858, 314, 1441, 164, 432, 523, 486, 89, 1204, 72, 82, 604]","[274, 425, 1582, 226, 1012, 241, 337, 502, 491, 490, 1441, 1205, 268, 789, 601, 482, 1352, 858, 477, 472, 168, 1181, 673, 891, 478, 626, 164, 39, 188, 523, 72, 594, 793, 1057, 432, 1140, 390, 486, 82, 114, 258, 1118, 604, 347, 89, 1204, 612, 314, 127, 219]","{640, 257, 11, 779, 400, 1046, 1175, 32, 160, 419, 548, 679, 299, 685, 686, 55, 194, 195, 325, 201, 76, 718, 87, 728, 744, 747, 244}","[4.773588, 5.3456135, 5.22261, 5.1269765, 4.885452, 5.068482, 4.7184687, 4.991496, 4.930246, 4.4960914, 4.780263, 4.6393776, 4.811259, 4.564737, 4.2883844, 4.429231, 4.462251, 4.8559494, 4.5316396, 4.4437976, 4.527935, 4.6165557, 4.5962734, 4.502245, 4.590709, 4.343704, 4.016962, 4.2021446, 4.6019053, 4.511323, 4.5086884, 4.2706833, 4.5410852, 4.4491057, 3.9880304, 4.2646675, 4.6062107, 4.1728697, 4.598516, 4.067049, 4.7757177, 4.502693, 4.439772, 4.4862623, 4.3318152, 4.1849627, 4.17985, 4.4629526, 4.3211737, 4.214863]",1441
52,176,"[176, 133, 202, 1485, 639, 863, 309, 197, 426, 915, 1094, 512, 181, 406, 44, 609, 1330, 58, 199, 610, 1430, 1254, 1333, 425, 318, 601, 486, 196, 1496, 599, 59, 478, 170, 134, 177, 849, 1525, 113, 520, 1181, 897, 726, 13, 198, 1001, 541, 479, 164, 650, 507]","[426, 133, 44, 309, 1330, 610, 197, 1333, 849, 176, 512, 406, 202, 639, 863, 199, 915, 520, 1094, 181, 425, 507, 1485, 318, 196, 58, 486, 609, 1496, 134, 170, 177, 113, 1254, 726, 1001, 1181, 164, 650, 599, 541, 601, 1430, 897, 478, 198, 479, 59, 1525, 13]","{8, 233, 264, 11, 267, 173, 78, 655, 468, 469, 280, 217, 92}","[5.5824566, 5.7283945, 5.52815, 5.303107, 5.4740677, 5.448775, 5.6433296, 5.613321, 5.842964, 5.4075594, 5.393315, 5.538017, 5.3689675, 5.535867, 5.709086, 5.260774, 5.63837, 5.2677345, 5.413866, 5.6187367, 5.0128064, 5.1557655, 5.6120405, 5.3173456, 5.29193, 5.04301, 5.2629967, 5.2856956, 5.2555666, 5.0950255, 4.8755074, 4.9776354, 5.2088413, 5.209553, 5.208343, 5.593881, 4.8100557, 5.1769733, 5.3958807, 5.137951, 4.9891458, 5.1502986, 4.7982893, 4.9736366, 5.1384616, 5.0664744, 4.9522924, 5.1092834, 5.0998693, 5.312268]",507
53,749,"[749, 915, 462, 766, 1010, 741, 1190, 858, 390, 914, 1441, 188, 1182, 645, 370, 714, 376, 243, 479, 547, 1352, 113, 168, 142, 1141, 1013, 50, 250, 484, 514, 522, 578, 790, 732, 494, 63, 1444, 1581, 306, 1090, 167, 343, 652, 453, 970, 590, 1110, 654, 706, 492]","[1190, 741, 858, 714, 376, 462, 370, 547, 1441, 749, 514, 915, 1013, 1010, 914, 766, 243, 50, 1141, 645, 479, 390, 790, 1352, 1581, 484, 1110, 188, 250, 1090, 1182, 1444, 167, 343, 494, 453, 706, 113, 168, 142, 492, 522, 578, 306, 590, 970, 732, 652, 654, 63]","{321, 675, 324, 517, 580, 648, 744, 202, 1230, 273, 594, 308, 245, 1207, 345, 123, 477}","[4.4928207, 4.4748025, 4.60465, 4.4211645, 4.46896, 4.6715136, 4.701483, 4.6396074, 4.31949, 4.42207, 4.536501, 4.203593, 4.152856, 4.3592577, 4.5619364, 4.6262064, 4.6175156, 4.4129667, 4.325867, 4.548035, 4.281613, 4.071513, 4.070657, 4.0627007, 4.3829684, 4.469752, 4.38327, 4.186172, 4.2340713, 4.4813824, 4.0088506, 4.000238, 4.3073463, 3.8729703, 4.146695, 3.785346, 4.150809, 4.26388, 3.9389343, 4.1635556, 4.1496863, 4.147291, 3.8301759, 4.1374326, 3.8959138, 3.8968353, 4.203928, 3.8068094, 4.0743, 4.026005]",514
54,1430,"[1430, 849, 362, 1554, 937, 1485, 736, 128, 679, 770, 1023, 5, 903, 331, 101, 1252, 897, 639, 1182, 1578, 1146, 651, 1525, 235, 1330, 1055, 462, 117, 1255, 1036, 1126, 189, 1207, 56, 118, 250, 601, 726, 1231, 1156, 314, 78, 610, 135, 511, 478, 1446, 133, 1264, 661]","[849, 362, 235, 1430, 1554, 5, 679, 128, 937, 1578, 770, 1023, 1485, 1126, 1252, 331, 651, 1231, 1146, 1182, 101, 1264, 462, 117, 903, 250, 897, 314, 639, 726, 1525, 661, 1330, 1055, 1207, 56, 1036, 189, 118, 601, 610, 1156, 1446, 736, 78, 135, 511, 478, 133, 1255]","{6, 136, 653, 274, 153, 410, 27, 923, 286, 167, 298, 299, 49, 55, 826, 1230, 212, 614, 234, 249, 509, 383}","[5.8596416, 6.1734304, 6.08087, 5.534606, 5.312773, 5.273061, 4.775541, 5.3170185, 5.4582167, 5.2989874, 5.2911105, 5.524021, 5.063208, 5.2292585, 5.1316676, 5.2336287, 5.0217743, 4.997967, 5.143197, 5.3064814, 5.151792, 5.1703615, 4.946403, 5.864376, 4.91351, 4.9091477, 5.094366, 5.093991, 4.698757, 4.8464575, 5.2648034, 4.8376503, 4.8580794, 4.8555574, 4.8299828, 5.0417657, 4.8244457, 4.9907193, 5.168804, 4.812129, 5.0003138, 4.770512, 4.819217, 4.764612, 4.7578263, 4.7576404, 4.7781568, 4.734538, 5.0974064, 4.937331]",235
55,1352,"[1352, 509, 1430, 1485, 1578, 13, 1012, 659, 524, 494, 1525, 186, 485, 646, 481, 198, 601, 478, 184, 1582, 1441, 523, 156, 511, 521, 63, 301, 1272, 720, 190, 1055, 639, 177, 655, 1011, 1184, 11, 858, 223, 903, 491, 22, 130, 472, 651, 503, 508, 1129, 863, 1180]","[1430, 1578, 1485, 1055, 509, 511, 301, 186, 903, 1352, 858, 524, 1525, 639, 655, 601, 646, 478, 1582, 485, 1129, 1441, 177, 190, 184, 1012, 1011, 523, 521, 22, 472, 63, 651, 198, 13, 1184, 11, 494, 659, 503, 1272, 481, 156, 130, 863, 720, 223, 491, 508, 1180]","{0, 121, 290, 99, 738, 136, 8, 10, 173, 116, 280, 249, 507, 124, 125}","[5.2434034, 5.4977665, 6.3862534, 5.7404423, 5.8458433, 4.579781, 4.751172, 4.5162916, 5.169914, 4.526614, 5.16019, 5.2667627, 4.8747106, 4.995729, 4.32963, 4.6981845, 5.035953, 4.9749584, 4.763351, 4.968036, 4.789763, 4.749434, 4.2233157, 5.4753447, 4.730694, 4.718571, 5.3375716, 4.3671374, 4.157578, 4.7801104, 5.702544, 5.1491256, 4.7808547, 5.1389, 4.749753, 4.547036, 4.5418735, 5.1824913, 4.011905, 5.2463226, 4.0033135, 4.7273335, 4.2026873, 4.7191806, 4.714999, 4.508274, 3.9790843, 4.8552423, 4.18385, 3.8768928]",903
56,311,"[311, 5, 832, 95, 1129, 165, 954, 250, 732, 314, 1330, 1477, 229, 392, 214, 264, 1010, 421, 295, 1182, 1430, 383, 485, 160, 126, 376, 1139, 313, 1552, 658, 70, 1428, 240, 1431, 227, 960, 378, 564, 128, 521, 751, 938, 326, 612, 226, 1190, 957, 681, 1007, 164]","[5, 95, 1129, 954, 938, 311, 1330, 832, 1430, 421, 295, 1431, 126, 383, 732, 165, 1139, 314, 229, 250, 227, 392, 612, 957, 681, 1477, 214, 1007, 1010, 264, 376, 1182, 485, 226, 160, 751, 128, 164, 313, 658, 521, 1428, 70, 1552, 960, 564, 378, 326, 240, 1190]","{0, 1027, 1028, 646, 906, 268, 142, 655, 786, 27, 1051, 287, 292, 167, 428, 173, 684, 432, 185, 453, 69, 200, 201, 207, 208, 82, 210, 86, 215, 87, 473, 472, 988, 94, 96, 481, 355, 483, 234, 491, 235, 238, 752, 506, 380, 511}","[5.2584147, 5.6121264, 5.156302, 5.4629354, 5.3157816, 4.9214063, 5.2621355, 4.8541956, 4.9485908, 4.8940907, 5.2320876, 4.7628856, 4.874905, 4.807944, 4.7207184, 4.6697736, 4.670578, 5.0520067, 5.0427628, 4.6318164, 5.106606, 5.019669, 4.613053, 4.579572, 5.0247655, 4.6525154, 4.918014, 4.5182834, 4.4688163, 4.5017796, 4.500581, 4.500909, 4.2116165, 5.039373, 4.843648, 4.448546, 4.422027, 4.4434695, 4.5214863, 4.501264, 4.542492, 5.258606, 4.404992, 4.797608, 4.598089, 4.16902, 4.79322, 4.792796, 4.709346, 4.518532]",938
57,1147,"[1147, 1578, 187, 270, 1430, 126, 1118, 1352, 645, 509, 461, 688, 198, 223, 1061, 149, 524, 125, 657, 1292, 611, 996, 191, 659, 342, 186, 152, 1111, 8, 1180, 345, 669, 283, 445, 578, 182, 207, 746, 518, 646, 434, 541, 1582, 11, 610, 261, 1012, 59, 168, 696]","[1578, 1352, 1147, 1430, 187, 126, 1292, 270, 342, 509, 645, 1012, 524, 8, 1118, 461, 191, 659, 223, 186, 59, 125, 996, 657, 646, 610, 1582, 198, 1061, 152, 149, 1180, 688, 261, 669, 283, 578, 207, 518, 746, 611, 168, 1111, 11, 345, 696, 541, 182, 445, 434]","{132, 1030, 266, 139, 142, 658, 274, 402, 24, 1179, 1054, 292, 167, 298, 430, 687, 178, 181, 1208, 449, 195, 711, 201, 589, 208, 466, 725, 96, 492, 244, 116, 120, 506}","[5.661234, 5.94597, 5.4463897, 5.246515, 5.6335025, 5.39686, 5.0894957, 5.666219, 5.1807513, 5.192186, 5.0827994, 4.846855, 4.88775, 5.0505013, 4.864953, 4.853065, 5.1739273, 4.9709506, 4.946583, 5.317909, 4.7599826, 4.9490247, 5.0793777, 5.0760975, 5.208859, 5.036077, 4.8543415, 4.6893826, 5.1553364, 4.8512, 4.6399636, 4.7941465, 4.792471, 4.569779, 4.7874446, 4.6037273, 4.7819796, 4.7655964, 4.772686, 4.9300346, 4.5612726, 4.6122437, 4.907396, 4.649624, 4.929868, 4.828758, 5.1740437, 5.0060315, 4.690156, 4.613638]",1352
58,1220,"[1220, 478, 184, 472, 177, 480, 316, 237, 525, 191, 642, 605, 601, 613, 653, 222, 661, 636, 213, 18, 496, 1430, 6, 318, 441, 928, 88, 1578, 1352, 1181, 113, 941, 427, 848, 614, 355, 127, 490, 671, 97, 610, 432, 477, 130, 314, 98, 494, 425, 651, 1525]","[177, 848, 1220, 18, 601, 1578, 1352, 610, 642, 496, 1430, 1181, 222, 1525, 314, 130, 477, 636, 425, 651, 653, 478, 941, 184, 928, 191, 472, 494, 355, 316, 480, 97, 613, 318, 113, 213, 661, 6, 88, 441, 237, 614, 525, 490, 605, 671, 432, 98, 127, 427]","{257, 675, 325, 298, 267, 268, 301, 270, 877, 241, 305, 337, 284}","[4.6554284, 4.0669336, 3.9065266, 3.81028, 4.7019587, 3.7674553, 3.7677007, 3.3678193, 3.2989867, 3.825073, 4.378013, 3.256904, 4.6175146, 3.6739368, 4.0766993, 4.287376, 3.5853045, 4.0998673, 3.6124005, 4.652742, 4.377868, 4.363961, 3.5042062, 3.630275, 3.4328115, 3.890593, 3.480179, 4.5480623, 4.5150433, 4.2967873, 3.6263504, 3.9258482, 2.8988664, 4.668111, 3.3341513, 3.7689674, 3.0872993, 3.2669406, 3.2526677, 3.7130387, 4.4191732, 3.235046, 4.1459165, 4.16231, 4.2361493, 3.188238, 3.7852461, 4.0925617, 4.0812325, 4.261788]",848
59,849,"[849, 128, 362, 832, 314, 1485, 316, 1430, 1182, 313, 1252, 311, 367, 770, 521, 651, 947, 186, 1092, 485, 1126, 639, 165, 1089, 509, 487, 661, 731, 726, 101, 513, 660, 464, 981, 86, 534, 452, 113, 270, 610, 511, 643, 1446, 1554, 692, 426, 200, 56, 1181, 774]","[362, 849, 128, 832, 1485, 314, 1430, 1252, 770, 651, 316, 1089, 313, 639, 367, 1182, 311, 521, 1126, 947, 186, 661, 726, 485, 981, 534, 452, 610, 1446, 165, 511, 509, 643, 692, 487, 101, 1554, 1092, 56, 1181, 464, 513, 660, 86, 270, 113, 200, 426, 731, 774]","{802, 291, 3, 921, 390, 678, 40, 230, 167, 1080, 1231, 88, 217, 282, 155, 92}","[6.301929, 6.128733, 6.347955, 5.881164, 5.8398356, 5.842815, 5.593726, 5.7502465, 5.512418, 5.528778, 5.707912, 5.4800186, 5.5199666, 5.6990867, 5.4473915, 5.6252646, 5.417368, 5.4148774, 5.2471514, 5.372976, 5.421291, 5.52262, 5.2866793, 5.5301023, 5.2683516, 5.257554, 5.4116116, 5.045974, 5.406372, 5.256383, 5.1911244, 5.1867137, 5.194858, 5.3617687, 5.1670337, 5.3403807, 5.3362145, 5.1121697, 5.1477046, 5.331378, 5.2823877, 5.2636075, 5.301353, 5.249583, 5.2611895, 5.0599627, 5.104822, 5.198948, 5.196739, 5.0062823]",1485
60,749,"[749, 849, 1252, 895, 419, 283, 860, 390, 1248, 555, 127, 364, 551, 245, 452, 159, 1030, 188, 400, 280, 1134, 195, 937, 1123, 545, 155, 928, 618, 154, 801, 939, 610, 1109, 890, 636, 1220, 1069, 1409, 719, 1054, 643, 457, 38, 310, 268, 656, 1410, 487, 1446, 63]","[1252, 1220, 937, 636, 749, 419, 849, 390, 364, 127, 939, 895, 452, 188, 1030, 400, 283, 1248, 719, 555, 618, 860, 801, 610, 928, 1054, 551, 643, 457, 890, 487, 245, 1410, 159, 280, 154, 1134, 1109, 195, 1123, 1069, 545, 155, 310, 656, 1409, 1446, 268, 38, 63]","{272, 533, 150, 407, 408, 1050, 284, 286, 288, 290, 291, 674, 296, 49, 180, 311, 595, 859, 861, 221, 867, 234, 746, 236, 243, 244, 117, 249, 251, 254}","[6.316533, 6.1189036, 6.516445, 5.8095436, 6.153838, 5.746687, 5.5498667, 6.0301886, 5.618653, 5.5935097, 5.9530306, 6.028198, 5.5112047, 5.4014344, 5.778154, 5.36742, 5.7659154, 5.769111, 5.7584114, 5.2913237, 5.2491713, 5.218179, 6.3238363, 5.212121, 5.181543, 5.1650424, 5.5245957, 5.560049, 5.257667, 5.5469246, 5.9372964, 5.526223, 5.223491, 5.4076176, 6.32212, 6.4591813, 5.1956196, 4.998338, 5.616144, 5.522462, 5.4788632, 5.474839, 4.9522104, 5.0275393, 4.96144, 5.006511, 5.390364, 5.4042044, 4.9966846, 4.8826303]",636
61,1430,"[1430, 1485, 509, 903, 1525, 1252, 1578, 1055, 126, 651, 601, 639, 56, 1182, 897, 511, 478, 937, 191, 661, 726, 133, 184, 1104, 534, 313, 177, 425, 1333, 179, 485, 1011, 1009, 1352, 22, 643, 78, 273, 566, 1163, 928, 894, 477, 227, 480, 1261, 883, 1181, 426, 364]","[1430, 1485, 509, 903, 1252, 1525, 1578, 651, 1055, 126, 601, 1182, 56, 639, 511, 478, 897, 937, 661, 726, 191, 534, 184, 313, 133, 177, 425, 1333, 643, 1104, 1011, 179, 1009, 485, 1352, 22, 273, 1181, 426, 364, 928, 894, 1261, 477, 566, 1163, 480, 78, 883, 227]",{305},"[6.0273867, 5.435774, 5.3145113, 5.224591, 5.121645, 5.16897, 5.094985, 5.078891, 5.0365415, 5.08622, 4.9923615, 4.9708943, 4.980497, 4.9916406, 4.9114685, 4.925828, 4.92554, 4.888171, 4.8628206, 4.8726726, 4.8673573, 4.74996, 4.764299, 4.7106156, 4.801379, 4.758546, 4.7313447, 4.728952, 4.725875, 4.701539, 4.691186, 4.702056, 4.691226, 4.685394, 4.677711, 4.724775, 4.6254745, 4.6619744, 4.630172, 4.6270366, 4.648262, 4.645327, 4.635205, 4.6008687, 4.626426, 4.6437, 4.606253, 4.6574936, 4.6574903, 4.6554894]",1252
62,1147,"[1147, 737, 146, 1297, 183, 345, 187, 518, 1061, 509, 5, 198, 1118, 270, 401, 611, 49, 832, 645, 1430, 688, 514, 774, 476, 126, 657, 1111, 461, 748, 1582, 223, 1129, 209, 528, 82, 13, 954, 1246, 125, 7, 586, 168, 1330, 996, 524, 186, 191, 1253, 1447, 27]","[737, 146, 518, 5, 49, 514, 1582, 183, 401, 657, 1147, 1111, 345, 187, 1061, 1297, 586, 198, 270, 209, 832, 748, 1129, 611, 645, 528, 509, 954, 774, 476, 1246, 1330, 461, 27, 223, 13, 996, 168, 688, 125, 1430, 1118, 524, 1253, 82, 126, 7, 1447, 186, 191]","{1024, 2, 8, 1032, 1038, 1042, 22, 24, 544, 552, 557, 48, 561, 1078, 55, 61, 63, 65, 1093, 76, 588, 595, 601, 99, 105, 618, 110, 117, 634, 122, 635, 648, 154, 158, 671, 672, 670, 163, 675, 677, 679, 680, 172, 685, 684, 687, 173, 689, 1203, 180, 693, 1204, 202, 1234, 723, 211, 724, 728, 216, 734, 736, 225, 236, 750, 752, 241, 1269, 1275, 1276, 763, 766, 258, 259, 265, 272, 785, 273, 279, 280, 792, 796, 291, 292, 296, 297, 811, 300, 820, 821, 325, 329, 337, 341, 356, 361, 887, 891, 896, 391, 918, 920, 921, 925, 926, 941, 434, 445, 446, 450, 458, 970, 974, 984, 475, 992, 484, 1000, 1003, 1014}","[5.397292, 6.1263967, 5.776875, 5.2794538, 5.424705, 5.3721805, 5.3658967, 5.677356, 5.2943068, 5.075354, 5.616461, 5.249567, 4.8825927, 5.1654754, 5.4185233, 5.1286044, 5.5344667, 5.1458316, 5.100652, 4.8888097, 4.894146, 5.4578586, 5.0652556, 5.064346, 4.7886786, 5.397404, 5.383144, 4.994111, 5.1391263, 5.4410157, 4.970952, 5.1289306, 5.1485944, 5.0838723, 4.8142223, 4.9207134, 5.0752587, 5.0445724, 4.890692, 4.7501264, 5.2579083, 4.8942165, 5.033124, 4.9060297, 4.8392706, 4.627923, 4.6238995, 4.8344316, 4.6659927, 4.9781494]",657
